state;action_reward;n_state
100&5|409&4|15&4|274&5|285&5|50&4|934&3|127&4|286&5|459&5|405&3|117&3;471&5|148&5|742&4|924&5;100&5|409&4|15&4|274&5|285&5|50&4|934&3|127&4|286&5|459&5|405&3|117&3|471&5|148&5|742&4|924&5
188&4|149&4|198&5|673&5|1093&5|650&5|699&4|33&3|168&5|1111&5|195&5|729&4;708&4|465&2|371&4|488&3;188&4|149&4|198&5|673&5|1093&5|650&5|699&4|33&3|168&5|1111&5|195&5|729&4|708&4|465&2|371&4|488&3
286&3|285&5|150&4|100&5|118&2|181&4|936&5|515&5|50&5|1251&4|475&5|137&5;19&4|257&4|473&4|557&4;286&3|285&5|150&4|100&5|118&2|181&4|936&5|515&5|50&5|1251&4|475&5|137&5|19&4|257&4|473&4|557&4
98&5|9&3|289&1|294&4|100&4|275&3|124&3|748&5|926&4|1244&5|181&4|831&3;1291&2|1008&1|1028&3|122&1;98&5|9&3|289&1|294&4|100&4|275&3|124&3|748&5|926&4|1244&5|181&4|831&3|1291&2|1008&1|1028&3|122&1
411&4|229&3|118&5|1&5|535&3|217&1|67&4|300&5|240&3|1415&4|41&4|374&4;94&2|1016&5|138&4|230&5;411&4|229&3|118&5|1&5|535&3|217&1|67&4|300&5|240&3|1415&4|41&4|374&4|94&2|1016&5|138&4|230&5
679&2|70&2|77&3|172&3|702&3|290&3|69&4|1028&2|371&1|779&1|429&3|802&2;282&3|742&3|300&4|771&2;679&2|70&2|77&3|172&3|702&3|290&3|69&4|1028&2|371&1|779&1|429&3|802&2|282&3|742&3|300&4|771&2
226&1|550&1|679&5|11&4|540&1|181&1|22&5|363&1|300&4|33&4|96&4|27&1;761&4|38&3|182&2|825&3;226&1|550&1|679&5|11&4|540&1|181&1|22&5|363&1|300&4|33&4|96&4|27&1|761&4|38&3|182&2|825&3
89&5|98&5|210&3|39&5|79&4|746&4|273&2|176&5|216&4|96&4|183&5|144&5;156&4|657&4|7&3|653&3;89&5|98&5|210&3|39&5|79&4|746&4|273&2|176&5|216&4|96&4|183&5|144&5|156&4|657&4|7&3|653&3
455&4|173&5|202&5|1009&3|1114&5|208&5|288&2|71&4|709&5|95&5|588&4|83&4;659&5|204&4|433&4|49&4;455&4|173&5|202&5|1009&3|1114&5|208&5|288&2|71&4|709&5|95&5|588&4|83&4|659&5|204&4|433&4|49&4
245&3|100&4|313&5|305&5|294&2|288&2|690&5|538&3|332&4|748&5|286&5|327&4;7&4|50&4|125&4|151&4;245&3|100&4|313&5|305&5|294&2|288&2|690&5|538&3|332&4|748&5|286&5|327&4|7&4|50&4|125&4|151&4
151&1|248&3|346&4|462&5|6&3|168&5|744&4|289&2|52&4|153&4|174&2|100&4;175&4|65&5|282&3|197&5;151&1|248&3|346&4|462&5|6&3|168&5|744&4|289&2|52&4|153&4|174&2|100&4|175&4|65&5|282&3|197&5
174&5|470&4|222&4|25&3|265&4|414&2|427&5|190&4|209&5|238&2|50&5|357&4;435&3|254&2|724&5|157&4;174&5|470&4|222&4|25&3|265&4|414&2|427&5|190&4|209&5|238&2|50&5|357&4|435&3|254&2|724&5|157&4
887&4|288&3|313&2|258&4|382&3|268&2|319&4|201&3|655&3|153&4|294&3|325&4;435&5|692&3|4&4|210&3;887&4|288&3|313&2|258&4|382&3|268&2|319&4|201&3|655&3|153&4|294&3|325&4|435&5|692&3|4&4|210&3
252&2|262&3|123&4|168&5|114&5|2&3|145&2|39&4|88&4|95&4|92&3|73&3;102&2|74&1|256&4|266&1;252&2|262&3|123&4|168&5|114&5|2&3|145&2|39&4|88&4|95&4|92&3|73&3|102&2|74&1|256&4|266&1
655&3|428&4|153&2|278&3|596&4|356&3|70&5|72&1|953&3|245&2|97&5|179&1;685&3|151&4|79&4|161&4;655&3|428&4|153&2|278&3|596&4|356&3|70&5|72&1|953&3|245&2|97&5|179&1|685&3|151&4|79&4|161&4
709&5|428&4|477&4|302&5|210&5|473&5|382&5|514&4|455&4|524&5|275&4|288&4;191&4|269&4|172&5|517&4;709&5|428&4|477&4|302&5|210&5|473&5|382&5|514&4|455&4|524&5|275&4|288&4|191&4|269&4|172&5|517&4
319&3|990&3|321&4|324&2|300&2|326&2|327&2|328&2|332&2|306&5|288&3|292&3;325&2|988&2|748&2|322&2;319&3|990&3|321&4|324&2|300&2|326&2|327&2|328&2|332&2|306&5|288&3|292&3|325&2|988&2|748&2|322&2
311&4|315&3|243&3|326&5|310&5|690&4|751&5|333&2|258&2|748&5|294&4|328&3;877&3|323&4|873&5|332&5;311&4|315&3|243&3|326&5|310&5|690&4|751&5|333&2|258&2|748&5|294&4|328&3|877&3|323&4|873&5|332&5
530&5|478&3|338&3|485&2|201&3|11&1|735&4|64&5|690&4|199&4|15&1|1015&1;1411&3|70&4|729&3|121&3;530&5|478&3|338&3|485&2|201&3|11&1|735&4|64&5|690&4|199&4|15&1|1015&1|1411&3|70&4|729&3|121&3
219&3|1219&3|708&5|510&5|168&5|947&2|91&4|679&4|657&3|588&4|134&4|164&3;637&3|569&3|444&2|200&4;219&3|1219&3|708&5|510&5|168&5|947&2|91&4|679&4|657&3|588&4|134&4|164&3|637&3|569&3|444&2|200&4
257&4|284&4|294&4|742&4|62&4|33&4|240&3|827&4|974&3|291&4|685&4|976&2;554&4|774&4|54&4|552&4;257&4|284&4|294&4|742&4|62&4|33&4|240&3|827&4|974&3|291&4|685&4|976&2|554&4|774&4|54&4|552&4
181&4|192&4|200&4|187&5|452&3|508&4|182&4|129&2|7&3|564&1|447&2|27&3;38&3|155&2|841&4|451&1;181&4|192&4|200&4|187&5|452&3|508&4|182&4|129&2|7&3|564&1|447&2|27&3|38&3|155&2|841&4|451&1
751&4|11&5|230&4|294&4|173&4|988&4|313&5|449&4|271&2|288&3|176&2|172&5;210&4|419&2|183&4|216&4;751&4|11&5|230&4|294&4|173&4|988&4|313&5|449&4|271&2|288&3|176&2|172&5|210&4|419&2|183&4|216&4
300&5|304&3|339&5|875&5|340&5|892&5|259&4|1237&3|687&5|288&4|748&3|359&5;321&3|117&4|596&2|410&5;300&5|304&3|339&5|875&5|340&5|892&5|259&4|1237&3|687&5|288&4|748&3|359&5|321&3|117&4|596&2|410&5
171&3|1017&4|504&3|150&2|7&2|756&3|276&3|1142&3|475&3|1381&3|137&2|180&5;334&5|332&3|357&4|474&5;171&3|1017&4|504&3|150&2|7&2|756&3|276&3|1142&3|475&3|1381&3|137&2|180&5|334&5|332&3|357&4|474&5
708&3|448&5|195&4|318&5|702&4|699&3|64&4|1286&4|44&1|429&2|1206&3|91&4;102&2|561&3|700&2|1066&3;708&3|448&5|195&4|318&5|702&4|699&3|64&4|1286&4|44&1|429&2|1206&3|91&4|102&2|561&3|700&2|1066&3
678&3|294&3|355&1|343&2|298&4|250&2|346&3|245&3|272&2|751&3|1016&4|313&5;246&2|1264&3|380&3|268&2;678&3|294&3|355&1|343&2|298&4|250&2|346&3|245&3|272&2|751&3|1016&4|313&5|246&2|1264&3|380&3|268&2
937&2|333&5|272&5|288&4|328&4|347&4|892&1|1294&4|294&1|286&3|258&5|315&4;748&4|322&3|316&4|689&5;937&2|333&5|272&5|288&4|328&4|347&4|892&1|1294&4|294&1|286&3|258&5|315&4|748&4|322&3|316&4|689&5
351&2|678&4|740&1|323&4|109&1|243&3|1049&3|405&4|245&5|126&1|475&4|117&4;101&5|455&5|150&3|980&2;351&2|678&4|740&1|323&4|109&1|243&3|1049&3|405&4|245&5|126&1|475&4|117&4|101&5|455&5|150&3|980&2
294&4|222&3|123&4|15&3|288&5|250&5|50&5|619&3|289&5|300&3|25&3|7&3;1028&3|546&1|829&2|281&2;294&4|222&3|123&4|15&3|288&5|250&5|50&5|619&3|289&5|300&3|25&3|7&3|1028&3|546&1|829&2|281&2
1315&4|1&4|127&3|289&3|472&2|713&4|15&4|332&4|685&4|762&4|1014&3|282&4;252&3|106&2|928&3|269&5;1315&4|1&4|127&3|289&3|472&2|713&4|15&4|332&4|685&4|762&4|1014&3|282&4|252&3|106&2|928&3|269&5
91&3|95&5|7&3|356&4|196&3|202&4|432&3|71&4|22&4|174&5|161&3|566&4;2&4|480&5|483&5|186&5;91&3|95&5|7&3|356&4|196&3|202&4|432&3|71&4|22&4|174&5|161&3|566&4|2&4|480&5|483&5|186&5
258&4|591&3|20&4|332&4|628&3|343&4|50&5|121&2|597&4|1014&4|310&4|596&4;1048&4|471&4|741&3|1016&4;258&4|591&3|20&4|332&4|628&3|343&4|50&5|121&2|597&4|1014&4|310&4|596&4|1048&4|471&4|741&3|1016&4
721&5|1376&4|854&1|556&3|121&4|391&5|591&2|461&3|44&1|1274&3|283&3|1492&4;1180&2|92&4|919&3|364&4;721&5|1376&4|854&1|556&3|121&4|391&5|591&2|461&3|44&1|1274&3|283&3|1492&4|1180&2|92&4|919&3|364&4
735&3|86&4|143&4|1131&4|610&3|433&3|1171&3|284&3|1172&4|25&2|531&4|277&2;316&3|712&3|380&4|715&4;735&3|86&4|143&4|1131&4|610&3|433&3|1171&3|284&3|1172&4|25&2|531&4|277&2|316&3|712&3|380&4|715&4
71&5|69&4|596&5|154&5|172&5|143&5|83&4|250&1|404&4|65&5|1039&5|86&5;403&4|427&5|449&2|616&1;71&5|69&4|596&5|154&5|172&5|143&5|83&4|250&1|404&4|65&5|1039&5|86&5|403&4|427&5|449&2|616&1
87&4|194&4|512&4|32&4|525&5|308&3|143&2|459&2|165&5|248&3|532&3|520&4;425&3|419&4|499&4|478&4;87&4|194&4|512&4|32&4|525&5|308&3|143&2|459&2|165&5|248&3|532&3|520&4|425&3|419&4|499&4|478&4
544&4|943&4|1047&5|151&3|1&4|122&2|55&3|105&2|508&5|1012&4|597&4|742&4;208&3|11&4|710&4|179&3;544&4|943&4|1047&5|151&3|1&4|122&2|55&3|105&2|508&5|1012&4|597&4|742&4|208&3|11&4|710&4|179&3
656&3|219&4|218&3|5&3|185&3|559&3|672&3|17&3|7&4|665&4|200&4|184&3;413&2|635&2|145&2|441&2;656&3|219&4|218&3|5&3|185&3|559&3|672&3|17&3|7&4|665&4|200&4|184&3|413&2|635&2|145&2|441&2
607&5|153&4|484&5|487&5|923&5|507&5|605&4|286&5|610&4|173&4|215&4|513&5;611&5|603&5|530&5|238&4;607&5|153&4|484&5|487&5|923&5|507&5|605&4|286&5|610&4|173&4|215&4|513&5|611&5|603&5|530&5|238&4
288&4|327&1|655&4|750&3|98&3|938&1|886&1|651&4|812&5|272&5|313&5|690&5;56&2|137&1|87&1|204&3;288&4|327&1|655&4|750&3|98&3|938&1|886&1|651&4|812&5|272&5|313&5|690&5|56&2|137&1|87&1|204&3
303&1|748&3|340&4|258&2|312&3|898&5|316&1|347&1|311&5|886&1|875&1|358&1;882&4|286&4|269&4|896&4;303&1|748&3|340&4|258&2|312&3|898&5|316&1|347&1|311&5|886&1|875&1|358&1|882&4|286&4|269&4|896&4
274&5|180&5|118&3|174&5|151&4|389&5|405&4|111&4|106&2|471&4|281&3|435&4;132&5|95&5|484&5|161&4;274&5|180&5|118&3|174&5|151&4|389&5|405&4|111&4|106&2|471&4|281&3|435&4|132&5|95&5|484&5|161&4
332&4|688&3|300&5|655&2|393&5|328&5|292&3|172&5|181&5|403&4|157&3|87&3;199&4|317&4|632&4|729&3;332&4|688&3|300&5|655&2|393&5|328&5|292&3|172&5|181&5|403&4|157&3|87&3|199&4|317&4|632&4|729&3
288&3|258&3|319&4|322&3|873&2|268&4|289&4|294&3|988&3|303&5|872&3|302&4;325&3|301&3|304&4|880&4;288&3|258&3|319&4|322&3|873&2|268&4|289&4|294&3|988&3|303&5|872&3|302&4|325&3|301&3|304&4|880&4
269&1|854&1|531&2|98&2|443&4|607&4|441&3|675&4|1021&4|184&1|74&5|313&1;573&4|816&1|668&4|440&4;269&1|854&1|531&2|98&2|443&4|607&4|441&3|675&4|1021&4|184&1|74&5|313&1|573&4|816&1|668&4|440&4
100&5|286&5|285&5|325&5|763&5|236&5|124&5|690&4|275&4|319&4|306&5|333&2;1008&4|1&4|370&2|222&4;100&5|286&5|285&5|325&5|763&5|236&5|124&5|690&4|275&4|319&4|306&5|333&2|1008&4|1&4|370&2|222&4
328&3|359&5|327&5|324&5|329&5|300&5|288&4|362&5|258&5|356&3|271&4|301&5;264&3|294&5|358&2|260&4;328&3|359&5|327&5|324&5|329&5|300&5|288&4|362&5|258&5|356&3|271&4|301&5|264&3|294&5|358&2|260&4
479&4|313&5|905&4|877&2|347&3|294&4|301&2|300&3|1&4|690&4|688&1|245&2;117&3|284&3|591&4|742&3;479&4|313&5|905&4|877&2|347&3|294&4|301&2|300&3|1&4|690&4|688&1|245&2|117&3|284&3|591&4|742&3
475&4|300&4|926&4|109&4|273&5|1&5|325&4|274&3|129&4|748&4|508&4|276&5;756&4|1047&4|370&4|763&4;475&4|300&4|926&4|109&4|273&5|1&5|325&4|274&3|129&4|748&4|508&4|276&5|756&4|1047&4|370&4|763&4
656&3|603&5|435&2|604&4|1286&4|301&1|224&4|519&3|132&2|303&4|661&4|319&2;530&3|653&4|135&4|213&4;656&3|603&5|435&2|604&4|1286&4|301&1|224&4|519&3|132&2|303&4|661&4|319&2|530&3|653&4|135&4|213&4
86&4|517&3|1195&4|204&1|1&3|1639&5|606&4|175&3|208&3|1172&3|704&4|1099&4;151&2|856&4|1266&4|72&1;86&4|517&3|1195&4|204&1|1&3|1639&5|606&4|175&3|208&3|1172&3|704&4|1099&4|151&2|856&4|1266&4|72&1
823&3|125&3|132&5|630&2|487&4|234&5|190&4|77&4|690&4|429&4|177&3|425&2;244&2|709&3|1&3|384&3;823&3|125&3|132&5|630&2|487&4|234&5|190&4|77&4|690&4|429&4|177&3|425&2|244&2|709&3|1&3|384&3
306&4|313&3|334&3|302&4|340&4|310&3|300&3|877&2|272&5|303&5|345&4|690&3;289&3|687&3|539&2|332&3;306&4|313&3|334&3|302&4|340&4|310&3|300&3|877&2|272&5|303&5|345&4|690&3|289&3|687&3|539&2|332&3
29&4|234&3|612&5|141&3|550&5|511&5|69&5|523&3|96&3|8&4|404&3|584&4;250&4|1413&2|254&4|946&3;29&4|234&3|612&5|141&3|550&5|511&5|69&5|523&3|96&3|8&4|404&3|584&4|250&4|1413&2|254&4|946&3
50&4|269&3|813&5|285&5|221&2|137&5|844&5|224&4|1353&4|1375&5|475&4|222&3;253&5|919&5|127&5|936&3;50&4|269&3|813&5|285&5|221&2|137&5|844&5|224&4|1353&4|1375&5|475&4|222&3|253&5|919&5|127&5|936&3
186&4|196&5|900&5|514&4|483&5|202&4|215&3|750&3|690&4|1128&2|747&3|582&5;708&4|165&4|194&4|150&3;186&4|196&5|900&5|514&4|483&5|202&4|215&3|750&3|690&4|1128&2|747&3|582&5|708&4|165&4|194&4|150&3
555&1|386&3|418&4|827&2|200&4|176&5|783&3|631&3|963&4|77&3|250&4|16&3;1230&2|537&4|895&3|268&4;555&1|386&3|418&4|827&2|200&4|176&5|783&3|631&3|963&4|77&3|250&4|16&3|1230&2|537&4|895&3|268&4
252&3|14&5|100&4|10&5|222&2|281&4|124&4|275&5|237&3|284&3|718&4|7&5;21&3|255&2|471&2|121&3;252&3|14&5|100&4|10&5|222&2|281&4|124&4|275&5|237&3|284&3|718&4|7&5|21&3|255&2|471&2|121&3
475&4|273&3|109&5|7&5|763&4|597&4|181&5|237&3|300&5|125&3|358&4|117&4;121&5|111&3|260&3|328&5;475&4|273&3|109&5|7&5|763&4|597&4|181&5|237&3|300&5|125&3|358&4|117&4|121&5|111&3|260&3|328&5
242&4|321&4|258&4|306&4|887&5|302&5|906&4|345&2|311&5|315&4|313&3|269&3;1176&5|319&3|316&4|898&4;242&4|321&4|258&4|306&4|887&5|302&5|906&4|345&2|311&5|315&4|313&3|269&3|1176&5|319&3|316&4|898&4
269&4|150&5|313&5|151&5|276&4|346&4|319&3|222&4|270&4|100&4|682&4|357&5;198&5|168&4|205&4|183&4;269&4|150&5|313&5|151&5|276&4|346&4|319&3|222&4|270&4|100&4|682&4|357&5|198&5|168&4|205&4|183&4
151&4|64&5|184&1|44&4|129&4|501&5|69&5|95&5|748&2|323&2|196&4|123&3;174&3|325&4|313&5|1161&4;151&4|64&5|184&1|44&4|129&4|501&5|69&5|95&5|748&2|323&2|196&4|123&3|174&3|325&4|313&5|1161&4
302&3|678&2|898&5|289&4|25&4|300&4|990&4|269&5|690&5|893&2|311&3|240&1;871&1|1028&1|1051&3|283&4;302&3|678&2|898&5|289&4|25&4|300&4|990&4|269&5|690&5|893&2|311&3|240&1|871&1|1028&1|1051&3|283&4
882&4|262&4|311&4|750&5|268&5|354&3|334&5|353&3|307&4|288&3|303&3|302&5;1243&3|336&5|324&3|873&3;882&4|262&4|311&4|750&5|268&5|354&3|334&5|353&3|307&4|288&3|303&3|302&5|1243&3|336&5|324&3|873&3
50&4|301&3|327&4|1008&5|346&4|1115&4|323&3|1016&3|259&3|276&5|253&5|221&4;1370&4|696&2|1097&5|717&2;50&4|301&3|327&4|1008&5|346&4|1115&4|323&3|1016&3|259&3|276&5|253&5|221&4|1370&4|696&2|1097&5|717&2
127&4|273&3|619&4|286&3|328&3|284&3|477&5|237&3|937&4|118&2|9&4|117&4;742&3|819&3|595&2|922&3;127&4|273&3|619&4|286&3|328&3|284&3|477&5|237&3|937&4|118&2|9&4|117&4|742&3|819&3|595&2|922&3
523&3|181&4|50&5|474&5|250&4|902&5|582&5|628&4|212&4|660&5|214&3|310&4;199&3|204&4|357&3|191&4;523&3|181&4|50&5|474&5|250&4|902&5|582&5|628&4|212&4|660&5|214&3|310&4|199&3|204&4|357&3|191&4
174&5|294&4|64&5|479&3|358&3|300&5|238&5|323&3|663&5|86&3|528&3|50&5;845&4|100&5|924&4|222&5;174&5|294&4|64&5|479&3|358&3|300&5|238&5|323&3|663&5|86&3|528&3|50&5|845&4|100&5|924&4|222&5
990&2|887&5|289&3|538&4|321&4|754&2|259&2|306&4|271&2|683&1|286&5|300&3;260&3|245&4|243&1|338&2;990&2|887&5|289&3|538&4|321&4|754&2|259&2|306&4|271&2|683&1|286&5|300&3|260&3|245&4|243&1|338&2
181&3|969&4|1012&4|153&4|177&4|87&5|66&3|168&5|1215&3|185&5|238&3|132&5;571&3|629&3|959&3|1221&3;181&3|969&4|1012&4|153&4|177&4|87&5|66&3|168&5|1215&3|185&5|238&3|132&5|571&3|629&3|959&3|1221&3
763&1|659&3|877&2|803&3|872&3|836&2|440&1|847&4|732&5|447&2|100&5|606&4;722&3|632&3|882&3|775&4;763&1|659&3|877&2|803&3|872&3|836&2|440&1|847&4|732&5|447&2|100&5|606&4|722&3|632&3|882&3|775&4
303&5|288&4|302&3|246&4|1176&4|222&3|100&5|296&4|460&3|286&4|1233&5|307&4;475&5|676&4|458&4|150&4;303&5|288&4|302&3|246&4|1176&4|222&3|100&5|296&4|460&3|286&4|1233&5|307&4|475&5|676&4|458&4|150&4
750&5|312&3|344&5|300&4|305&4|347&3|307&4|272&4|348&3|327&5|270&2|258&4;690&3|329&3|264&4|245&3;750&5|312&3|344&5|300&4|305&4|347&3|307&4|272&4|348&3|327&5|270&2|258&4|690&3|329&3|264&4|245&3
1134&3|617&3|22&2|288&4|478&4|151&3|845&3|123&2|13&3|847&4|480&3|111&3;597&2|235&2|281&3|1215&2;1134&3|617&3|22&2|288&4|478&4|151&3|845&3|123&2|13&3|847&4|480&3|111&3|597&2|235&2|281&3|1215&2
520&4|127&4|357&4|292&3|19&3|126&3|181&3|744&3|245&3|14&4|222&4|276&3;483&3|242&4|199&4|286&3;520&4|127&4|357&4|292&3|19&3|126&3|181&3|744&3|245&3|14&4|222&4|276&3|483&3|242&4|199&4|286&3
254&1|286&4|253&5|296&4|255&1|324&3|50&3|993&4|1089&1|248&4|748&2|294&3;515&5|127&4|1388&5|293&4;254&1|286&4|253&5|296&4|255&1|324&3|50&3|993&4|1089&1|248&4|748&2|294&3|515&5|127&4|1388&5|293&4
324&4|458&4|293&4|246&5|235&4|123&4|50&5|14&4|273&4|124&2|268&5|100&2;221&4|121&2|325&1|410&4;324&4|458&4|293&4|246&5|235&4|123&4|50&5|14&4|273&4|124&2|268&5|100&2|221&4|121&2|325&1|410&4
514&5|47&4|322&3|988&1|152&3|659&5|428&5|435&5|938&3|210&4|209&2|321&3;163&3|116&5|502&2|25&5;514&5|47&4|322&3|988&1|152&3|659&5|428&5|435&5|938&3|210&4|209&2|321&3|163&3|116&5|502&2|25&5
222&5|567&3|826&3|473&2|239&5|258&5|89&2|211&4|609&2|428&3|198&4|480&3;82&4|658&3|135&4|1031&2;222&5|567&3|826&3|473&2|239&5|258&5|89&2|211&4|609&2|428&3|198&4|480&3|82&4|658&3|135&4|1031&2
123&5|50&5|707&5|13&4|241&5|872&5|56&5|584&5|684&4|275&5|5&5|694&5;145&3|551&4|800&5|281&5;123&5|50&5|707&5|13&4|241&5|872&5|56&5|584&5|684&4|275&5|5&5|694&5|145&3|551&4|800&5|281&5
97&4|210&5|132&5|303&5|69&4|432&5|121&3|546&4|479&4|13&3|137&5|443&5;182&3|246&5|285&4|313&5;97&4|210&5|132&5|303&5|69&4|432&5|121&3|546&4|479&4|13&3|137&5|443&5|182&3|246&5|285&4|313&5
58&4|808&3|50&4|228&3|218&3|708&3|98&4|728&3|133&4|7&2|194&4|216&4;65&5|63&4|40&4|307&3;58&4|808&3|50&4|228&3|218&3|708&3|98&4|728&3|133&4|7&2|194&4|216&4|65&5|63&4|40&4|307&3
284&3|381&3|428&3|642&5|199&5|514&4|604&3|519&4|607&4|194&3|270&3|202&5;502&3|956&4|175&4|699&3;284&3|381&3|428&3|642&5|199&5|514&4|604&3|519&4|607&4|194&3|270&3|202&5|502&3|956&4|175&4|699&3
286&5|311&5|321&1|308&4|319&3|354&5|313&3|301&4|690&4|302&3|904&5|898&4;881&5|1191&5|261&5|326&5;286&5|311&5|321&1|308&4|319&3|354&5|313&3|301&4|690&4|302&3|904&5|898&4|881&5|1191&5|261&5|326&5
248&3|13&3|284&3|20&5|306&4|25&3|455&3|1014&2|1606&2|3&2|93&4|472&3;150&2|952&1|112&1|410&1;248&3|13&3|284&3|20&5|306&4|25&3|455&3|1014&2|1606&2|3&2|93&4|472&3|150&2|952&1|112&1|410&1
125&4|288&1|301&4|748&3|303&4|286&3|147&4|326&3|327&3|285&5|890&1|358&2;866&1|250&1|127&4|130&2;125&4|288&1|301&4|748&3|303&4|286&3|147&4|326&3|327&3|285&5|890&1|358&2|866&1|250&1|127&4|130&2
258&4|121&3|255&3|97&5|163&5|378&5|174&5|892&3|338&4|100&4|252&3|300&3;365&5|472&3|1028&2|1060&2;258&4|121&3|255&3|97&5|163&5|378&5|174&5|892&3|338&4|100&4|252&3|300&3|365&5|472&3|1028&2|1060&2
105&1|216&4|386&3|926&1|228&4|502&4|290&5|294&1|21&4|998&1|62&4|430&4;227&4|554&1|636&3|546&3;105&1|216&4|386&3|926&1|228&4|502&4|290&5|294&1|21&4|998&1|62&4|430&4|227&4|554&1|636&3|546&3
121&3|125&3|597&3|56&4|222&3|568&4|778&4|255&3|919&3|174&4|294&2|184&3;95&4|71&3|216&5|12&5;121&3|125&3|597&3|56&4|222&3|568&4|778&4|255&3|919&3|174&4|294&2|184&3|95&4|71&3|216&5|12&5
300&3|340&4|245&4|301&5|895&5|272&5|336&3|302&5|307&4|286&5|288&5|879&3;353&1|358&2|343&3|349&1;300&3|340&4|245&4|301&5|895&5|272&5|336&3|302&5|307&4|286&5|288&5|879&3|353&1|358&2|343&3|349&1
523&4|28&2|222&2|134&4|97&5|64&3|449&2|178&5|191&2|514&4|273&3|172&3;272&4|520&2|506&2|507&4;523&4|28&2|222&2|134&4|97&5|64&3|449&2|178&5|191&2|514&4|273&3|172&3|272&4|520&2|506&2|507&4
624&4|431&5|241&4|79&4|39&4|678&4|226&4|1&4|849&4|177&5|56&5|403&4;397&3|576&4|779&3|62&4;624&4|431&5|241&4|79&4|39&4|678&4|226&4|1&4|849&4|177&5|56&5|403&4|397&3|576&4|779&3|62&4
203&5|509&4|109&4|97&3|408&5|92&2|275&3|527&4|150&4|652&3|7&4|174&4;283&2|370&3|508&4|236&3;203&5|509&4|109&4|97&3|408&5|92&2|275&3|527&4|150&4|652&3|7&4|174&4|283&2|370&3|508&4|236&3
286&1|9&4|321&3|659&3|132&3|496&4|133&4|1050&4|491&4|15&4|474&2|196&3;82&4|742&4|429&4|222&4;286&1|9&4|321&3|659&3|132&3|496&4|133&4|1050&4|491&4|15&4|474&2|196&3|82&4|742&4|429&4|222&4
158&3|386&3|238&3|763&2|208&3|371&2|100&4|520&4|1&4|111&4|83&5|178&4;734&3|722&2|395&2|728&2;158&3|386&3|238&3|763&2|208&3|371&2|100&4|520&4|1&4|111&4|83&5|178&4|734&3|722&2|395&2|728&2
292&4|326&4|258&2|269&4|301&3|311&4|294&4|345&4|300&3|313&4|303&5|272&5;242&4|528&5|12&4|322&4;292&4|326&4|258&2|269&4|301&3|311&4|294&4|345&4|300&3|313&4|303&5|272&5|242&4|528&5|12&4|322&4
269&3|754&3|316&5|286&4|343&3|752&3|272&4|270&3|302&4|301&4|300&4|891&3;288&3|896&3|328&3|86&5;269&3|754&3|316&5|286&4|343&3|752&3|272&4|270&3|302&4|301&4|300&4|891&3|288&3|896&3|328&3|86&5
200&3|56&5|332&2|294&2|984&1|271&4|121&2|859&3|5&2|860&2|219&5|98&5;281&1|1034&1|826&1|825&1;200&3|56&5|332&2|294&2|984&1|271&4|121&2|859&3|5&2|860&2|219&5|98&5|281&1|1034&1|826&1|825&1
100&4|347&4|283&4|744&4|685&4|471&3|121&2|290&2|111&3|237&3|125&4|476&3;750&5|220&3|316&5|127&5;100&4|347&4|283&4|744&4|685&4|471&3|121&2|290&2|111&3|237&3|125&4|476&3|750&5|220&3|316&5|127&5
1335&3|100&5|8&5|201&5|792&5|43&3|358&2|92&4|709&5|1135&2|502&4|179&5;831&4|375&2|1145&2|1014&3;1335&3|100&5|8&5|201&5|792&5|43&3|358&2|92&4|709&5|1135&2|502&4|179&5|831&4|375&2|1145&2|1014&3
170&4|707&3|134&5|321&4|135&2|1065&4|178&5|286&4|327&5|325&2|209&5|133&5;603&5|482&5|481&5|12&5;170&4|707&3|134&5|321&4|135&2|1065&4|178&5|286&4|327&5|325&2|209&5|133&5|603&5|482&5|481&5|12&5
79&4|404&3|169&5|143&3|176&4|478&5|615&5|419&4|480&4|177&3|969&3|222&4;477&4|116&4|181&5|1&5;79&4|404&3|169&5|143&3|176&4|478&5|615&5|419&4|480&4|177&3|969&3|222&4|477&4|116&4|181&5|1&5
108&2|316&4|1161&3|815&4|924&3|13&3|300&4|1009&3|100&4|763&5|324&2|64&5;588&4|127&5|176&5|47&4;108&2|316&4|1161&3|815&4|924&3|13&3|300&4|1009&3|100&4|763&5|324&2|64&5|588&4|127&5|176&5|47&4
685&3|495&2|1012&2|69&4|528&4|283&4|127&4|427&4|162&4|479&4|713&4|492&4;176&3|144&4|507&5|519&4;685&3|495&2|1012&2|69&4|528&4|283&4|127&4|427&4|162&4|479&4|713&4|492&4|176&3|144&4|507&5|519&4
433&5|474&5|133&4|174&5|692&4|190&5|114&5|58&4|636&4|980&4|4&4|193&5;428&5|1030&2|96&5|720&3;433&5|474&5|133&4|174&5|692&4|190&5|114&5|58&4|636&4|980&4|4&4|193&5|428&5|1030&2|96&5|720&3
209&4|588&3|56&5|234&4|5&3|258&5|436&5|322&2|143&4|443&4|196&4|185&5;444&3|678&2|223&5|219&5;209&4|588&3|56&5|234&4|5&3|258&5|436&5|322&2|143&4|443&4|196&4|185&5|444&3|678&2|223&5|219&5
