state;action_reward;n_state
934&3|866&5|121&4|1278&5|933&3|274&5|280&3|127&4|597&3|476&5|15&4|117&3;471&5|591&4|111&3|924&5;934&3|866&5|121&4|1278&5|933&3|274&5|280&3|127&4|597&3|476&5|15&4|117&3|471&5|591&4|111&3|924&5
472&3|60&5|137&5|126&5|479&5|170&4|900&4|660&4|583&5|133&3|1114&5|180&4;602&2|141&4|97&5|618&4;472&3|60&5|137&5|126&5|479&5|170&4|900&4|660&4|583&5|133&3|1114&5|180&4|602&2|141&4|97&5|618&4
100&5|14&5|249&3|887&4|1251&4|420&4|116&5|285&5|50&5|1&4|269&5|275&4;257&4|24&5|221&4|473&4;100&5|14&5|249&3|887&4|1251&4|420&4|116&5|285&5|50&5|1&4|269&5|275&4|257&4|24&5|221&4|473&4
472&5|508&4|248&4|176&5|833&4|283&2|1047&3|866&4|243&4|222&5|740&2|827&4;456&3|20&2|1008&1|370&3;472&5|508&4|248&4|176&5|833&4|283&2|1047&3|866&4|243&4|222&5|740&2|827&4|456&3|20&2|1008&1|370&3
99&2|111&4|395&3|552&4|815&3|1284&4|625&3|118&5|768&4|96&5|71&5|535&3;94&2|91&4|64&5|1035&4;99&2|111&4|395&3|552&4|815&3|1284&4|625&3|118&5|768&4|96&5|71&5|535&3|94&2|91&4|64&5|1035&4
2&1|1028&2|179&4|930&4|576&1|181&4|7&2|139&2|227&3|144&3|429&3|571&1;310&4|225&1|215&2|654&2;2&1|1028&2|179&4|930&4|576&1|181&4|7&2|139&2|227&3|144&3|429&3|571&1|310&4|225&1|215&2|654&2
82&5|685&5|385&2|541&3|27&1|231&5|33&4|222&5|554&3|281&2|1228&2|96&4;576&1|147&3|546&2|373&2;82&5|685&5|385&2|541&3|27&1|231&5|33&4|222&5|554&3|281&2|1228&2|96&4|576&1|147&3|546&2|373&2
173&1|4&3|92&3|273&2|216&4|302&4|228&3|82&3|55&1|17&2|210&3|746&4;12&4|86&4|7&3|175&1;173&1|4&3|92&3|273&2|216&4|302&4|228&3|82&3|55&1|17&2|210&3|746&4|12&4|86&4|7&3|175&1
24&4|676&3|588&4|70&4|100&4|56&5|71&4|1079&4|125&5|1487&2|866&3|186&5;433&4|204&4|49&4|175&4;24&4|676&3|588&4|70&4|100&4|56&5|71&4|1079&4|125&5|1487&2|866&3|186&5|433&4|204&4|49&4|175&4
333&5|300&3|690&5|332&4|305&5|748&5|538&3|262&5|294&2|1062&5|909&5|328&4;125&4|50&4|181&4|7&4;333&5|300&3|690&5|332&4|305&5|748&5|538&3|262&5|294&2|1062&5|909&5|328&4|125&4|50&4|181&4|7&4
346&4|429&4|98&4|64&4|302&3|744&4|14&5|52&4|257&5|285&3|168&5|276&4;65&5|923&5|175&4|282&3;346&4|429&4|98&4|64&4|302&3|744&4|14&5|52&4|257&5|285&3|168&5|276&4|65&5|923&5|175&4|282&3
218&4|496&5|71&4|685&3|357&4|694&5|603&4|740&5|161&4|515&3|144&3|153&5;660&4|732&3|663&4|410&1;218&4|496&5|71&4|685&3|357&4|694&5|603&4|740&5|161&4|515&3|144&3|153&5|660&4|732&3|663&4|410&1
655&3|887&4|310&4|258&4|268&2|201&3|288&3|325&4|211&4|382&3|8&5|319&4;4&4|435&5|692&3|210&3;655&3|887&4|310&4|258&4|268&2|201&3|288&3|325&4|211&4|382&3|8&5|319&4|4&4|435&5|692&3|210&3
238&4|133&4|17&3|91&5|109&5|103&1|68&4|110&1|202&5|170&5|190&5|155&2;272&3|255&2|78&1|75&4;238&4|133&4|17&3|91&5|109&5|103&1|68&4|110&1|202&5|170&5|190&5|155&2|272&3|255&2|78&1|75&4
1311&2|154&3|71&4|356&3|173&4|756&2|815&4|204&4|423&4|245&2|476&4|383&2;233&3|584&3|419&4|568&4;1311&2|154&3|71&4|356&3|173&4|756&2|815&4|204&4|423&4|245&2|476&4|383&2|233&3|584&3|419&4|568&4
716&5|523&4|919&4|408&5|519&5|514&4|168&4|473&5|151&5|813&2|211&4|93&3;176&1|22&3|492&4|530&5;716&5|523&4|919&4|408&5|519&5|514&4|168&4|473&5|151&5|813&2|211&4|93&3|176&1|22&3|492&4|530&5
990&3|286&4|328&2|321&4|292&3|288&3|300&2|319&3|872&3|324&2|327&2|332&2;323&2|748&2|322&2|988&2;990&3|286&4|328&2|321&4|292&3|288&3|300&2|319&3|872&3|324&2|327&2|332&2|323&2|748&2|322&2|988&2
690&4|328&3|288&1|313&5|300&5|258&2|326&5|311&4|333&2|294&4|748&5|315&3;323&4|877&3|332&5|893&1;690&4|328&3|288&1|313&5|300&5|258&2|326&5|311&4|333&2|294&4|748&5|315&3|323&4|877&3|332&5|893&1
192&2|511&4|963&4|153&3|207&5|602&3|748&3|655&4|97&4|631&3|528&4|751&3;1286&5|451&3|709&5|793&5;192&2|511&4|963&4|153&3|207&5|602&3|748&3|655&4|97&4|631&3|528&4|751&3|1286&5|451&3|709&5|793&5
509&5|23&4|436&4|168&5|510&5|109&4|479&4|525&2|947&2|607&4|485&2|760&3;551&3|564&3|439&1|590&1;509&5|23&4|436&4|168&5|510&5|109&4|479&4|525&2|947&2|607&4|485&2|760&3|551&3|564&3|439&1|590&1
117&4|278&3|472&3|3&4|588&3|358&4|300&4|1188&4|679&4|568&4|79&4|1059&4;1090&3|77&3|38&4|774&4;117&4|278&3|472&3|3&4|588&3|358&4|300&4|1188&4|679&4|568&4|79&4|1059&4|1090&3|77&3|38&4|774&4
215&3|295&3|816&2|187&5|214&1|68&5|808&4|282&5|125&4|672&2|2&4|561&3;576&4|781&3|762&3|231&3;215&3|295&3|816&2|187&5|214&1|68&5|808&4|282&5|125&4|672&2|2&4|561&3|576&4|781&3|762&3|231&3
50&5|174&3|100&4|313&5|228&3|988&4|449&4|89&5|294&4|222&4|229&4|176&2;429&5|56&4|157&1|385&4;50&5|174&3|100&4|313&5|228&3|988&4|449&4|89&5|294&4|222&4|229&4|176&2|429&5|56&4|157&1|385&4
300&5|342&3|322&4|339&5|687&5|301&4|1237&3|748&3|892&5|288&4|245&4|359&5;597&4|596&2|117&4|410&5;300&5|342&3|322&4|339&5|687&5|301&4|1237&3|748&3|892&5|288&4|245&4|359&5|597&4|596&2|117&4|410&5
756&3|14&3|180&5|717&3|482&5|23&5|531&4|511&4|7&2|1381&3|252&2|276&3;134&3|135&3|1229&5|177&4;756&3|14&3|180&5|717&3|482&5|23&5|531&4|511&4|7&2|1381&3|252&2|276&3|134&3|135&3|1229&5|177&4
1451&4|705&3|82&2|91&4|1540&3|792&4|92&4|208&5|47&5|949&2|772&4|651&3;391&3|586&2|1178&2|738&4;1451&4|705&3|82&2|91&4|1540&3|792&4|92&4|208&5|47&5|949&2|772&4|651&3|391&3|586&2|1178&2|738&4
288&3|343&2|250&2|1016&4|294&3|298&4|323&3|324&1|346&3|325&1|300&4|222&4;246&2|380&3|1098&2|1264&3;288&3|343&2|250&2|1016&4|294&3|298&4|323&3|324&1|346&3|325&1|300&4|222&4|246&2|380&3|1098&2|1264&3
292&3|315&4|333&5|326&4|347&4|288&4|300&3|272&5|313&5|258&5|1294&4|294&1;689&5|322&3|312&3|316&4;292&3|315&4|333&5|326&4|347&4|288&4|300&3|272&5|313&5|258&5|1294&4|294&1|689&5|322&3|312&3|316&4
117&4|322&4|845&3|129&5|1049&3|243&3|268&5|539&3|687&4|222&4|294&5|307&5;980&2|1011&3|150&3|1240&5;117&4|322&4|845&3|129&5|1049&3|243&3|268&5|539&3|687&4|222&4|294&5|307&5|980&2|1011&3|150&3|1240&5
343&5|249&5|100&3|825&4|25&3|358&4|687&3|282&5|123&4|286&4|471&3|258&5;1028&3|3&5|405&2|546&1;343&5|249&5|100&3|825&4|25&3|358&4|687&3|282&5|123&4|286&4|471&3|258&5|1028&3|3&5|405&2|546&1
276&5|255&1|829&2|250&3|181&4|597&3|118&3|123&3|1011&3|282&4|322&2|15&4;106&2|252&3|269&5|291&2;276&5|255&1|829&2|250&3|181&4|597&3|118&3|123&3|1011&3|282&4|322&2|15&4|106&2|252&3|269&5|291&2
201&4|99&5|233&3|28&3|508&2|1183&2|11&4|679&4|69&4|81&5|95&5|735&4;186&5|2&4|258&4|451&4;201&4|99&5|233&3|28&3|508&2|1183&2|11&4|679&4|69&4|81&5|95&5|735&4|186&5|2&4|258&4|451&4
1011&4|245&3|300&3|333&4|286&4|9&5|181&4|323&3|742&4|13&4|111&4|7&4;249&3|1226&4|471&4|274&4;1011&4|245&3|300&3|333&4|286&4|9&5|181&4|323&3|742&4|13&4|111&4|7&4|249&3|1226&4|471&4|274&4
1181&4|671&2|207&5|236&5|418&3|216&3|792&3|412&3|1492&4|81&4|25&5|1088&4;1501&1|853&1|1497&2|1495&4;1181&4|671&2|207&5|236&5|418&3|216&3|792&3|412&3|1492&4|81&4|25&5|1088&4|1501&1|853&1|1497&2|1495&4
412&3|923&4|108&2|405&2|707&4|531&4|87&4|135&5|275&3|702&2|708&4|378&4;83&4|161&4|416&3|417&3;412&3|923&4|108&2|405&2|707&4|531&4|87&4|135&5|275&3|702&2|708&4|378&4|83&4|161&4|416&3|417&3
944&3|158&2|141&4|518&3|50&5|97&5|660&4|686&5|417&5|117&3|423&5|77&4;528&5|639&2|257&3|1157&2;944&3|158&2|141&4|518&3|50&5|97&5|660&4|686&5|417&5|117&3|423&5|77&4|528&5|639&2|257&3|1157&2
504&3|286&2|136&5|476&1|261&3|13&2|182&4|532&3|427&4|340&2|216&5|7&2;478&4|485&5|168&4|470&3;504&3|286&2|136&5|476&1|261&3|13&2|182&4|532&3|427&4|340&2|216&5|7&2|478&4|485&5|168&4|470&3
147&4|508&5|742&4|1&4|151&3|1011&4|298&4|254&3|25&4|294&3|42&3|1012&4;403&3|208&3|144&3|179&3;147&4|508&5|742&4|1&4|151&3|1011&4|298&4|254&3|25&4|294&3|42&3|1012&4|403&3|208&3|144&3|179&3
288&4|184&3|674&3|436&3|559&3|234&3|447&3|443&3|667&2|672&3|185&3|98&4;590&2|444&2|441&2|565&3;288&4|184&3|674&3|436&3|559&3|234&3|447&3|443&3|667&2|672&3|185&3|98&4|590&2|444&2|441&2|565&3
487&5|173&4|510&4|286&5|507&5|64&5|484&5|641&4|194&5|65&4|511&5|923&5;495&5|603&5|499&5|490&5;487&5|173&4|510&4|286&5|507&5|64&5|484&5|641&4|194&5|65&4|511&5|923&5|495&5|603&5|499&5|490&5
886&1|651&4|812&5|275&3|427&4|286&5|655&4|98&3|288&4|750&3|272&5|690&5;87&1|56&2|204&3|137&1;886&1|651&4|812&5|275&3|427&4|286&5|655&4|98&3|288&4|750&3|272&5|690&5|87&1|56&2|204&3|137&1
260&1|315&1|245&3|340&4|316&1|258&2|937&2|358&1|303&1|288&4|344&5|751&3;286&4|882&4|896&4|349&4;260&1|315&1|245&3|340&4|316&1|258&2|937&2|358&1|303&1|288&4|344&5|751&3|286&4|882&4|896&4|349&4
476&4|125&4|234&5|14&4|237&5|389&5|22&5|15&5|1&5|284&3|111&4|79&5;71&5|56&5|504&4|213&5;476&4|125&4|234&5|14&4|237&5|389&5|22&5|15&5|1&5|284&3|111&4|79&5|71&5|56&5|504&4|213&5
1296&3|286&5|301&4|1039&5|51&4|258&3|518&2|179&5|228&5|435&4|1392&3|324&3;199&4|317&4|282&4|1065&5;1296&3|286&5|301&4|1039&5|51&4|258&3|518&2|179&5|228&5|435&4|1392&3|324&3|199&4|317&4|282&4|1065&5
988&3|321&4|873&2|302&4|332&3|288&3|289&4|334&2|258&3|286&5|294&3|319&4;245&3|301&3|880&4|304&4;988&3|321&4|873&2|302&4|332&3|288&3|289&4|334&2|258&3|286&5|294&3|319&4|245&3|301&3|880&4|304&4
429&3|648&3|644&4|653&4|185&5|200&5|443&4|184&1|441&3|558&3|56&1|631&2;413&1|860&1|565&4|668&4;429&3|648&3|644&4|653&4|185&5|200&5|443&4|184&1|441&3|558&3|56&1|631&2|413&1|860&1|565&4|668&4
340&4|1017&3|306&5|515&5|303&4|246&5|100&5|269&5|236&5|93&2|262&5|268&5;1&4|288&3|7&5|276&3;340&4|1017&3|306&5|515&5|303&4|246&5|100&5|269&5|236&5|93&2|262&5|268&5|1&4|288&3|7&5|276&3
303&5|357&4|362&5|271&4|210&3|359&5|361&5|324&5|50&5|327&5|288&4|356&3;264&3|294&5|260&4|358&2;303&5|357&4|362&5|271&4|210&3|359&5|361&5|324&5|50&5|327&5|288&4|356&3|264&3|294&5|260&4|358&2
197&4|156&4|326&4|313&5|307&2|272&5|294&4|56&5|260&2|22&5|358&2|258&2;237&4|713&5|50&5|129&2;197&4|156&4|326&4|313&5|307&2|272&5|294&4|56&5|260&2|22&5|358&2|258&2|237&4|713&5|50&5|129&2
325&4|1034&3|7&4|1059&4|243&3|237&4|288&4|475&4|410&5|591&5|1028&5|978&4;105&4|763&4|1047&4|986&5;325&4|1034&3|7&4|1059&4|243&3|237&4|288&4|475&4|410&5|591&5|1028&5|978&4|105&4|763&4|1047&4|986&5
427&4|479&5|606&5|134&5|56&4|641&5|497&2|199&3|194&3|1125&4|491&2|59&1;475&4|529&4|530&3|30&4;427&4|479&5|606&5|134&5|56&4|641&5|497&2|199&3|194&3|1125&4|491&2|59&1|475&4|529&4|530&3|30&4
42&3|174&3|507&5|962&4|1137&5|25&4|1195&4|1265&1|656&4|485&3|645&4|529&3;143&4|16&4|640&3|443&3;42&3|174&3|507&5|962&4|1137&5|25&4|1195&4|1265&1|656&4|485&3|645&4|529&3|143&4|16&4|640&3|443&3
173&4|648&4|265&5|237&4|130&1|866&4|699&4|300&2|133&4|50&5|506&4|549&4;518&4|1046&4|516&4|378&4;173&4|648&4|265&5|237&4|130&1|866&4|699&4|300&2|133&4|50&5|506&4|549&4|518&4|1046&4|516&4|378&4
328&4|302&4|286&4|262&4|334&3|301&5|313&3|346&4|315&5|305&4|750&3|903&4;259&2|687&3|748&3|539&2;328&4|302&4|286&4|262&4|334&3|301&5|313&3|346&4|315&5|305&4|750&3|903&4|259&2|687&3|748&3|539&2
748&4|405&4|132&4|435&3|510&5|427&4|416&3|193&4|121&4|174&5|71&5|550&5;422&4|139&2|602&5|1444&3;748&4|405&4|132&4|435&3|510&5|427&4|416&3|193&4|121&4|174&5|71&5|550&5|422&4|139&2|602&5|1444&3
1353&4|283&2|475&4|276&3|50&4|221&2|813&5|844&5|224&4|9&5|285&5|1375&5;919&5|7&4|127&5|922&5;1353&4|283&2|475&4|276&3|50&4|221&2|813&5|844&5|224&4|9&5|285&5|1375&5|919&5|7&4|127&5|922&5
508&1|191&4|209&3|64&4|318&5|589&3|471&3|475&5|582&5|272&4|234&3|14&4;919&3|4&4|194&4|127&3;508&1|191&4|209&3|64&4|318&5|589&3|471&3|475&5|582&5|272&4|234&3|14&4|919&3|4&4|194&4|127&3
144&3|747&3|118&4|399&3|40&3|195&5|42&4|544&3|95&5|767&1|127&4|196&5;1539&2|1207&3|725&4|162&3;144&3|747&3|118&4|399&3|40&3|195&5|42&4|544&3|95&5|767&1|127&4|196&5|1539&2|1207&3|725&4|162&3
275&5|304&3|282&3|50&4|127&4|13&3|222&2|124&4|125&3|237&3|294&4|100&4;255&2|405&3|121&3|290&4;275&5|304&3|282&3|50&4|127&4|13&3|222&2|124&4|125&3|237&3|294&4|100&4|255&2|405&3|121&3|290&4
410&1|596&3|717&3|1&3|258&5|181&5|125&3|257&5|298&4|109&5|763&4|597&4;111&3|118&4|471&4|260&3;410&1|596&3|717&3|1&3|258&5|181&5|125&3|257&5|298&4|109&5|763&4|597&4|111&3|118&4|471&4|260&3
333&4|995&4|1062&5|286&5|242&4|315&4|906&4|258&4|268&4|262&4|311&5|302&5;898&4|316&4|749&3|319&3;333&4|995&4|1062&5|286&5|242&4|315&4|906&4|258&4|268&4|262&4|311&5|302&5|898&4|316&4|749&3|319&3
151&5|150&5|319&3|302&5|270&4|538&5|276&4|346&4|269&4|237&4|300&4|286&3;191&4|185&3|198&5|168&4;151&5|150&5|319&3|302&5|270&4|538&5|276&4|346&4|269&4|237&4|300&4|286&3|191&4|185&3|198&5|168&4
474&5|238&4|582&4|23&4|195&2|96&2|813&5|676&5|235&2|98&5|558&4|183&4;271&4|325&4|1161&4|270&4;474&5|238&4|582&4|23&4|195&2|96&2|813&5|676&5|235&2|98&5|558&4|183&4|271&4|325&4|1161&4|270&4
990&4|294&3|690&5|311&3|893&2|300&4|240&1|269&5|310&4|678&2|25&4|100&4;1051&3|1028&1|283&4|274&3;990&4|294&3|690&5|311&3|893&2|300&4|240&1|269&5|310&4|678&2|25&4|100&4|1051&3|1028&1|283&4|274&3
344&5|302&5|882&4|315&5|690&3|305&4|887&2|906&2|680&4|306&5|262&4|752&5;286&5|355&1|350&4|873&3;344&5|302&5|882&4|315&5|690&3|305&4|887&2|906&2|680&4|306&5|262&4|752&5|286&5|355&1|350&4|873&3
276&5|628&1|137&4|250&5|16&4|6&5|1241&4|301&3|748&2|927&4|1&4|125&4;827&2|1097&5|1190&3|815&3;276&5|628&1|137&4|250&5|16&4|6&5|1241&4|301&3|748&2|927&4|1&4|125&4|827&2|1097&5|1190&3|815&3
127&4|307&3|1016&4|295&4|243&1|273&3|477&5|1197&3|676&3|118&2|9&4|284&3;819&3|292&3|744&3|742&3;127&4|307&3|1016&4|295&4|243&1|273&3|477&5|1197&3|676&3|118&2|9&4|284&3|819&3|292&3|744&3|742&3
523&3|212&4|902&5|431&3|214&3|310&4|250&4|582&5|194&4|660&5|181&4|286&5;191&4|357&3|199&3|204&4;523&3|212&4|902&5|431&3|214&3|310&4|250&4|582&5|194&4|660&5|181&4|286&5|191&4|357&3|199&3|204&4
329&3|50&5|507&4|603&3|300&5|174&5|427&5|237&4|663&5|191&4|528&3|143&5;126&4|121&4|15&5|9&2;329&3|50&5|507&4|603&3|300&5|174&5|427&5|237&4|663&5|191&4|528&3|143&5|126&4|121&4|15&5|9&2
887&5|271&2|340&5|289&3|690&4|754&2|748&1|306&4|683&1|261&1|300&3|538&4;243&1|307&4|988&1|245&4;887&5|271&2|340&5|289&3|690&4|754&2|748&1|306&4|683&1|261&1|300&3|538&4|243&1|307&4|988&1|245&4
163&4|1098&4|55&4|228&4|205&5|186&4|200&3|181&3|39&4|470&4|521&4|240&5;572&3|566&3|262&3|229&3;163&4|1098&4|55&4|228&4|205&5|186&4|200&3|181&3|39&4|470&4|521&4|240&5|572&3|566&3|262&3|229&3
522&5|205&2|854&1|64&5|674&3|71&4|800&1|665&2|573&3|799&4|185&3|825&1;908&1|691&4|705&5|894&1;522&5|205&2|854&1|64&5|674&3|71&4|800&1|665&2|573&3|799&4|185&3|825&1|908&1|691&4|705&5|894&1
744&5|286&4|297&5|302&3|1233&5|222&3|740&2|242&3|100&5|1176&4|460&3|303&5;475&5|127&5|676&4|458&4;744&5|286&4|297&5|302&3|1233&5|222&3|740&2|242&3|100&5|1176&4|460&3|303&5|475&5|127&5|676&4|458&4
305&4|270&2|307&4|310&3|313&4|272&4|258&4|750&5|344&5|345&5|302&3|348&3;264&4|690&3|329&3|343&4;305&4|270&2|307&4|310&3|313&4|272&4|258&4|750&5|344&5|345&5|302&3|348&3|264&4|690&3|329&3|343&4
132&3|109&3|318&4|653&4|250&4|1333&3|1008&3|546&2|1019&4|168&4|127&5|271&4;411&3|1171&3|1163&3|864&3;132&3|109&3|318&4|653&4|250&4|1333&3|1008&3|546&2|1019&4|168&4|127&5|271&4|411&3|1171&3|1163&3|864&3
237&3|181&3|126&3|292&3|127&4|221&4|19&3|14&4|245&3|357&4|222&4|988&2;269&4|286&3|242&4|199&4;237&3|181&3|126&3|292&3|127&4|221&4|19&3|14&4|245&3|357&4|222&4|988&2|269&4|286&3|242&4|199&4
1089&1|748&2|255&1|181&2|50&3|678&1|253&5|533&3|1278&1|993&4|296&4|248&4;532&4|293&4|127&4|1388&5;1089&1|748&2|255&1|181&2|50&3|678&1|253&5|533&3|1278&1|993&4|296&4|248&4|532&4|293&4|127&4|1388&5
235&4|1&4|147&4|151&4|93&4|278&2|123&4|14&4|288&4|273&4|268&5|246&5;276&5|628&4|121&2|129&4;235&4|1&4|147&4|151&4|93&4|278&2|123&4|14&4|288&4|273&4|268&5|246&5|276&5|628&4|121&2|129&4
523&5|428&5|321&3|173&1|194&5|745&3|47&4|209&2|659&5|938&3|70&3|517&5;116&5|502&2|629&5|163&3;523&5|428&5|321&3|173&1|194&5|745&3|47&4|209&2|659&5|938&3|70&3|517&5|116&5|502&2|629&5|163&3
180&2|89&2|289&5|93&1|1007&4|372&5|98&4|70&3|99&2|411&1|56&1|1172&1;153&4|82&4|716&3|447&3;180&2|89&2|289&5|93&1|1007&4|372&5|98&4|70&3|99&2|411&1|56&1|1172&1|153&4|82&4|716&3|447&3
213&5|1009&5|258&3|275&5|736&5|26&5|778&5|1109&5|531&4|742&2|1007&5|60&5;370&5|860&5|219&5|281&5;213&5|1009&5|258&3|275&5|736&5|26&5|778&5|1109&5|531&4|742&2|1007&5|60&5|370&5|860&5|219&5|281&5
20&5|662&3|526&3|714&4|740&5|514&3|125&3|488&5|659&5|435&3|489&4|475&2;633&5|205&4|778&5|729&3;20&5|662&3|526&3|714&4|740&5|514&3|125&3|488&5|659&5|435&3|489&4|475&2|633&5|205&4|778&5|729&3
732&4|720&4|496&5|111&4|1&5|218&3|216&4|735&5|673&3|996&3|845&4|1147&4;795&3|365&5|1271&3|941&4;732&4|720&4|496&5|111&4|1&5|218&3|216&4|735&5|673&3|996&3|845&4|1147&4|795&3|365&5|1271&3|941&4
182&4|137&4|205&3|430&4|523&4|174&3|177&3|506&5|729&4|46&4|237&3|153&4;960&4|660&4|649&3|529&5;182&4|137&4|205&3|430&4|523&4|174&3|177&3|506&5|729&4|46&4|237&3|153&4|960&4|660&4|649&3|529&5
313&3|315&4|898&4|308&4|302&3|300&3|904&5|354&5|880&3|690&4|301&4|319&3;261&5|1191&5|886&5|326&5;313&3|315&4|898&4|308&4|302&3|300&3|904&5|354&5|880&3|690&4|301&4|319&3|261&5|1191&5|886&5|326&5
689&2|20&5|930&1|302&5|274&3|596&3|258&5|988&2|744&3|268&4|253&5|1012&2;1033&2|410&1|1132&1|50&4;689&2|20&5|930&1|302&5|274&3|596&3|258&5|988&2|744&3|268&4|253&5|1012&2|1033&2|410&1|1132&1|50&4
301&4|324&3|472&4|995&5|271&2|274&4|237&5|286&3|471&4|111&4|980&4|289&4;831&3|298&3|50&4|250&1;301&4|324&3|472&4|995&5|271&2|274&4|237&5|286&3|471&4|111&4|980&4|289&4|831&3|298&3|50&4|250&1
378&5|318&4|118&3|121&3|328&4|174&5|231&4|892&3|163&5|100&4|255&3|515&4;1028&2|866&3|273&2|1060&2;378&5|318&4|118&3|121&3|328&4|174&5|231&4|892&3|163&5|100&4|255&3|515&4|1028&2|866&3|273&2|1060&2
222&4|687&1|127&5|96&5|999&4|1002&1|407&3|105&1|89&5|878&1|523&5|731&3;29&1|449&1|684&3|250&5;222&4|687&1|127&5|96&5|999&4|1002&1|407&3|105&1|89&5|878&1|523&5|731&3|29&1|449&1|684&3|250&5
45&4|431&4|919&3|56&4|121&3|207&4|222&3|228&3|300&3|597&3|1039&4|568&4;24&5|71&3|432&5|181&5;45&4|431&4|919&3|56&4|121&3|207&4|222&3|228&3|300&3|597&3|1039&4|568&4|24&5|71&3|432&5|181&5
242&5|302&5|313&5|879&3|245&4|286&5|289&4|272&5|269&5|898&5|288&5|748&3;873&2|349&1|343&3|358&2;242&5|302&5|313&5|879&3|245&4|286&5|289&4|272&5|269&5|898&5|288&5|748&3|873&2|349&1|343&3|358&2
508&2|258&4|229&2|521&5|568&4|1248&3|685&4|636&1|172&3|572&2|300&2|655&3;606&4|88&3|402&3|484&3;508&2|258&4|229&2|521&5|568&4|1248&3|685&4|636&1|172&3|572&2|300&2|655&3|606&4|88&3|402&3|484&3
102&4|176&5|820&3|946&3|625&3|526&3|627&4|651&4|422&2|271&4|232&3|181&5;1231&3|665&5|449&4|802&4;102&4|176&5|820&3|946&3|625&3|526&3|627&4|651&4|422&2|271&4|232&3|181&5|1231&3|665&5|449&4|802&4
7&4|509&4|258&5|98&5|180&4|150&4|89&5|286&4|23&3|9&5|203&5|92&2;596&3|370&3|508&4|813&4;7&4|509&4|258&5|98&5|180&4|150&4|89&5|286&4|23&3|9&5|203&5|92&2|596&3|370&3|508&4|813&4
485&3|243&3|496&4|873&3|732&4|134&2|215&5|234&4|707&2|705&4|357&4|678&2;181&4|742&4|239&4|429&4;485&3|243&3|496&4|873&3|732&4|134&2|215&5|234&4|707&2|705&4|357&4|678&2|181&4|742&4|239&4|429&4
386&3|215&5|365&4|934&3|282&4|248&3|411&3|111&4|168&4|98&4|596&3|402&3;381&2|781&3|585&2|67&3;386&3|215&5|365&4|934&3|282&4|248&3|411&3|111&4|168&4|98&4|596&3|402&3|381&2|781&3|585&2|67&3
315&5|898&3|328&4|302&3|326&4|310&5|307&3|292&4|327&4|300&3|347&4|345&4;286&4|12&4|242&4|79&5;315&5|898&3|328&4|302&3|326&4|310&5|307&3|292&4|327&4|300&3|347&4|345&4|286&4|12&4|242&4|79&5
345&4|307&3|891&3|750&4|315&5|900&4|286&4|300&4|343&3|313&5|754&3|751&3;86&5|896&3|332&2|339&3;345&4|307&3|891&3|750&4|315&5|900&4|286&4|300&4|343&3|313&5|754&3|751&3|86&5|896&3|332&2|339&3
834&4|760&1|895&2|259&3|325&1|565&1|328&2|831&4|879&3|288&4|117&2|7&2;118&1|825&1|930&1|472&1;834&4|760&1|895&2|259&3|325&1|565&1|328&2|831&4|879&3|288&4|117&2|7&2|118&1|825&1|930&1|472&1
304&4|355&2|347&4|459&4|303&4|476&3|508&4|690&4|116&4|297&4|845&3|250&2;909&5|315&5|1152&4|272&5;304&4|355&2|347&4|459&4|303&4|476&3|508&4|690&4|116&4|297&4|845&3|250&2|909&5|315&5|1152&4|272&5
268&5|815&3|97&5|77&4|259&3|943&2|474&5|17&4|72&3|238&4|778&4|358&2;577&3|1037&3|397&1|452&2;268&5|815&3|97&5|77&4|259&3|943&2|474&5|17&4|72&3|238&4|778&4|358&2|577&3|1037&3|397&1|452&2
170&4|523&5|134&5|324&4|988&1|302&4|318&5|321&4|707&3|187&5|325&2|507&5;12&5|192&5|493&5|172&5;170&4|523&5|134&5|324&4|988&1|302&4|318&5|321&4|707&3|187&5|325&2|507&5|12&5|192&5|493&5|172&5
238&4|134&4|968&4|183&4|222&4|427&4|133&3|176&4|13&4|527&4|121&4|195&4;265&4|204&5|181&5|98&5;238&4|134&4|968&4|183&4|222&4|427&4|133&3|176&4|13&4|527&4|121&4|195&4|265&4|204&5|181&5|98&5
316&4|466&3|328&4|125&3|924&3|1119&3|975&4|948&4|281&3|64&5|123&3|411&3;69&4|12&5|181&4|89&4;316&4|466&3|328&4|125&3|924&3|1119&3|975&4|948&4|281&3|64&5|123&3|411&3|69&4|12&5|181&4|89&4
423&3|528&4|237&4|127&4|275&4|283&4|480&4|713&4|179&4|211&5|178&4|22&4;144&4|185&3|836&3|205&3;423&3|528&4|237&4|127&4|275&4|283&4|480&4|713&4|179&4|211&5|178&4|22&4|144&4|185&3|836&3|205&3
356&4|402&4|403&4|173&5|100&5|185&5|215&4|169&5|4&4|227&4|7&4|48&5;209&5|417&4|226&3|722&4;356&4|402&4|403&4|173&5|100&5|185&5|215&4|169&5|4&4|227&4|7&4|48&5|209&5|417&4|226&3|722&4
443&4|423&2|176&5|436&5|7&5|79&4|480&5|450&1|143&4|12&4|164&4|271&4;800&4|760&3|145&3|678&2;443&4|423&2|176&5|436&5|7&5|79&4|480&5|450&1|143&4|12&4|164&4|271&4|800&4|760&3|145&3|678&2
