state;action_reward;n_state
280&3|934&3|1040&3|459&5|595&3|1197&5|285&5|286&5|531&4|1278&5|117&3|978&4;116&3|924&5|742&4|282&5;280&3|934&3|1040&3|459&5|595&3|1197&5|285&5|286&5|531&4|1278&5|117&3|978&4|116&3|924&5|742&4|282&5
203&4|523&4|633&3|126&5|679&4|660&4|199&4|418&2|265&4|33&3|234&5|727&2;792&4|1005&5|90&2|447&5;203&4|523&4|633&3|126&5|679&4|660&4|199&4|418&2|265&4|33&3|234&5|727&2|792&4|1005&5|90&2|447&5
181&4|50&5|515&5|847&5|887&4|137&5|751&3|116&5|514&5|1251&4|285&5|127&5;19&4|257&4|221&4|473&4;181&4|50&5|515&5|847&5|887&4|137&5|751&3|116&5|514&5|1251&4|285&5|127&5|19&4|257&4|221&4|473&4
1117&3|249&3|924&2|597&5|282&4|871&3|546&5|326&4|50&4|118&4|455&4|405&5;620&3|105&3|130&2|122&1;1117&3|249&3|924&2|597&5|282&4|871&3|546&5|326&4|50&4|118&4|455&4|405&5|620&3|105&3|130&2|122&1
79&3|41&4|229&3|72&5|96&5|257&5|69&4|300&5|405&5|417&4|195&4|56&4;138&4|94&2|121&5|91&4;79&3|41&4|229&3|72&5|96&5|257&5|69&4|300&5|405&5|417&4|195&4|56&4|138&4|94&2|121&5|91&4
4&3|944&2|480&4|518&2|380&3|179&4|393&2|746&5|199&4|585&2|619&3|187&4;657&4|258&3|780&2|128&3;4&3|944&2|480&4|518&2|380&3|179&4|393&2|746&5|199&4|585&2|619&3|187&4|657&4|258&3|780&2|128&3
56&5|1303&2|550&1|685&5|258&1|810&3|183&3|720&3|797&4|174&3|226&1|33&4;825&3|665&4|576&1|1034&3;56&5|1303&2|550&1|685&5|258&1|810&3|183&3|720&3|797&4|174&3|226&1|33&4|825&3|665&4|576&1|1034&3
174&5|17&2|4&3|172&5|746&4|129&5|79&4|50&5|92&3|195&4|182&5|692&3;86&4|175&1|100&4|657&4;174&5|17&2|4&3|172&5|746&4|129&5|79&4|50&5|92&3|195&4|182&5|692&3|86&4|175&1|100&4|657&4
95&5|288&2|151&4|435&5|208&5|210&5|866&3|83&4|202&5|820&4|168&5|407&3;204&4|42&5|211&4|238&5;95&5|288&2|151&4|435&5|208&5|210&5|866&3|83&4|202&5|820&4|168&5|407&3|204&4|42&5|211&4|238&5
538&3|262&5|748&5|300&3|332&4|690&5|305&5|100&4|288&2|245&3|307&3|333&5;151&4|50&4|181&4|7&4;538&3|262&5|748&5|300&3|332&4|690&5|305&5|100&4|288&2|245&3|307&3|333&5|151&4|50&4|181&4|7&4
285&3|475&5|276&4|174&2|462&5|151&1|135&4|14&5|64&4|289&2|302&3|429&4;197&5|177&2|65&5|175&4;285&3|475&5|276&4|174&2|462&5|151&1|135&4|14&5|64&4|289&2|302&3|429&4|197&5|177&2|65&5|175&4
209&5|518&4|283&4|237&4|208&3|498&4|176&4|717&1|188&2|470&4|168&4|203&4;213&4|157&4|234&4|231&1;209&5|518&4|283&4|237&4|208&3|498&4|176&4|717&1|188&2|470&4|168&4|203&4|213&4|157&4|234&4|231&1
202&4|313&2|268&2|655&3|887&4|294&3|382&3|8&5|319&4|288&3|325&4|201&3;4&4|435&5|692&3|210&3;202&4|313&2|268&2|655&3|887&4|294&3|382&3|8&5|319&4|288&3|325&4|201&3|4&4|435&5|692&3|210&3
68&4|224&5|22&4|166&5|133&4|26&3|39&4|174&5|91&5|60&5|269&5|57&5;169&5|244&2|189&3|16&5;68&4|224&5|22&4|166&5|133&4|26&3|39&4|174&5|91&5|60&5|269&5|57&5|169&5|244&2|189&3|16&5
290&1|25&4|300&4|1061&2|420&4|50&3|239&3|866&3|237&5|186&4|365&3|72&1;417&3|82&4|195&4|151&4;290&1|25&4|300&4|1061&2|420&4|50&3|239&3|866&3|237&5|186&4|365&3|72&1|417&3|82&4|195&4|151&4
175&5|195&5|283&4|151&5|473&5|313&2|813&2|7&5|127&2|174&5|240&5|709&5;32&5|269&4|176&1|172&5;175&5|195&5|283&4|151&5|473&5|313&2|813&2|7&5|127&2|174&5|240&5|709&5|32&5|269&4|176&1|172&5
327&2|324&2|331&3|321&4|306&5|288&3|990&3|300&2|294&3|319&3|286&4|332&2;323&2|325&2|322&2|748&2;327&2|324&2|331&3|321&4|306&5|288&3|990&3|300&2|294&3|319&3|286&4|332&2|323&2|325&2|322&2|748&2
751&5|328&3|310&5|294&4|333&2|326&5|243&3|315&3|288&1|258&2|289&2|300&5;332&5|877&3|873&5|893&1;751&5|328&3|310&5|294&4|333&2|326&5|243&3|315&3|288&1|258&2|289&2|300&5|332&5|877&3|873&5|893&1
505&3|947&4|511&4|239&3|7&4|462&5|684&3|268&3|428&3|127&5|134&5|275&2;793&5|385&1|121&3|664&2;505&3|947&4|511&4|239&3|7&4|462&5|684&3|268&3|428&3|127&5|134&5|275&2|793&5|385&1|121&3|664&2
53&2|760&3|174&5|164&3|607&4|514&5|485&2|192&5|708&5|432&1|486&4|196&3;667&2|637&3|816&2|440&2;53&2|760&3|174&5|164&3|607&4|514&5|485&2|192&5|708&5|432&1|486&4|196&3|667&2|637&3|816&2|440&2
566&3|96&5|148&4|278&3|1081&4|202&4|1&3|22&5|679&4|411&3|252&2|4&3;554&4|1522&3|95&3|470&5;566&3|96&5|148&4|278&3|1081&4|202&4|1&3|22&5|679&4|411&3|252&2|4&3|554&4|1522&3|95&3|470&5
181&4|233&3|192&4|288&5|403&3|546&4|1218&4|559&3|1&4|651&4|187&5|470&3;833&4|597&4|541&3|203&4;181&4|233&3|192&4|288&5|403&3|546&4|1218&4|559&3|1&4|651&4|187&5|470&3|833&4|597&4|541&3|203&4
12&5|250&5|380&4|751&4|22&4|228&3|271&2|748&5|89&5|450&3|229&4|1483&5;56&4|183&4|923&4|180&4;12&5|250&5|380&4|751&4|22&4|228&3|271&2|748&5|89&5|450&3|229&4|1483&5|56&4|183&4|923&4|180&4
259&4|243&5|245&4|342&3|875&5|288&4|687&5|359&5|892&5|300&5|988&3|322&4;597&4|410&5|321&3|596&2;259&4|243&5|245&4|342&3|875&5|288&4|687&5|359&5|892&5|300&5|988&3|322&4|597&4|410&5|321&3|596&2
25&2|127&3|475&3|1142&3|56&5|122&3|171&3|1017&4|482&5|507&4|137&2|151&4;134&3|334&5|59&5|481&5;25&2|127&3|475&3|1142&3|56&5|122&3|171&3|1017&4|482&5|507&4|137&2|151&4|134&3|334&5|59&5|481&5
229&3|1050&4|612&5|318&5|604&4|794&5|22&4|493&5|588&4|80&4|519&4|213&3;373&3|1074&3|436&4|392&2;229&3|1050&4|612&5|318&5|604&4|794&5|22&4|493&5|588&4|80&4|519&4|213&3|373&3|1074&3|436&4|392&2
325&1|346&3|678&3|1016&4|272&2|323&3|300&4|294&3|355&1|250&2|751&3|258&1;1098&2|380&3|268&2|1264&3;325&1|346&3|678&3|1016&4|272&2|323&3|300&4|294&3|355&1|250&2|751&3|258&1|1098&2|380&3|268&2|1264&3
333&5|307&4|326&4|286&3|294&1|300&3|288&4|937&2|328&4|1294&4|331&3|315&4;312&3|689&5|316&4|748&4;333&5|307&4|326&4|286&3|294&1|300&3|288&4|937&2|328&4|1294&4|331&3|315&4|312&3|689&5|316&4|748&4
351&2|286&1|307&5|300&5|245&5|405&4|1&4|740&1|126&1|148&4|294&5|129&5;980&2|455&5|1240&5|237&4;351&2|286&1|307&5|300&5|245&5|405&4|1&4|740&1|126&1|148&4|294&5|129&5|980&2|455&5|1240&5|237&4
121&4|288&5|148&4|289&5|252&5|222&3|455&4|271&5|249&5|282&5|687&3|323&2;151&2|3&5|829&2|748&2;121&4|288&5|148&4|289&5|252&5|222&3|455&4|271&5|249&5|282&5|687&3|323&2|151&2|3&5|829&2|748&2
147&3|596&4|472&2|322&2|1315&4|288&4|125&3|332&4|289&3|1014&3|118&3|293&3;405&4|412&2|151&5|595&2;147&3|596&4|472&2|322&2|1315&4|288&4|125&3|332&4|289&3|1014&3|118&3|293&3|405&4|412&2|151&5|595&2
549&3|550&2|188&4|423&4|168&4|202&4|720&3|81&5|622&4|97&4|79&5|357&4;470&4|877&1|258&4|210&5;549&3|550&2|188&4|423&4|168&4|202&4|720&3|81&5|622&4|97&4|79&5|357&4|470&4|877&1|258&4|210&5
281&3|258&4|1&3|147&3|126&3|820&3|310&4|1011&4|343&4|100&5|1014&4|825&4;274&4|1016&4|220&3|249&3;281&3|258&4|1&3|147&3|126&3|820&3|310&4|1011&4|343&4|100&5|1014&4|825&4|274&4|1016&4|220&3|249&3
25&5|470&3|976&3|208&5|288&3|166&4|659&5|1151&2|591&2|1231&4|95&3|109&5;436&4|1120&3|380&4|978&1;25&5|470&3|976&3|208&5|288&3|166&4|659&5|1151&2|591&2|1231&4|95&3|109&5|436&4|1120&3|380&4|978&1
527&4|143&4|95&4|108&2|319&4|173&3|71&4|511&4|65&3|449&4|1039&4|238&2;1018&4|195&3|333&1|419&5;527&4|143&4|95&4|108&2|319&4|173&3|71&4|511&4|65&3|449&4|1039&4|238&2|1018&4|195&3|333&1|419&5
172&5|102&3|527&5|559&3|127&3|417&5|97&5|435&4|1&5|993&2|135&2|1078&2;451&3|434&3|945&4|258&4;172&5|102&3|527&5|559&3|127&3|417&5|97&5|435&4|1&5|993&2|135&2|1078&2|451&3|434&3|945&4|258&4
293&3|521&4|484&5|495&4|286&2|528&4|182&4|246&3|189&3|180&4|432&4|520&4;28&2|200&3|516&4|465&1;293&3|521&4|484&5|495&4|286&2|528&4|182&4|246&3|189&3|180&4|432&4|520&4|28&2|200&3|516&4|465&1
1019&4|55&3|544&4|474&3|742&4|222&4|1012&4|7&3|508&5|181&4|121&4|298&4;144&3|230&2|710&4|11&4;1019&4|55&3|544&4|474&3|742&4|222&4|1012&4|7&3|508&5|181&4|121&4|298&4|144&3|230&2|710&4|11&4
234&3|448&3|559&3|98&4|56&3|185&3|100&4|672&3|674&3|201&2|218&3|436&3;590&2|413&2|565&3|145&2;234&3|448&3|559&3|98&4|56&3|185&3|100&4|672&3|674&3|201&2|218&3|436&3|590&2|413&2|565&3|145&2
483&5|520&4|474&5|194&5|705&5|513&5|656&5|510&4|641&4|487&5|215&4|199&4;530&5|603&5|238&4|10&5;483&5|520&4|474&5|194&5|705&5|513&5|656&5|510&4|641&4|487&5|215&4|199&4|530&5|603&5|238&4|10&5
288&4|327&1|651&4|886&1|272&5|812&5|750&3|98&3|475&3|313&5|938&1|427&4;650&3|204&3|56&2|87&1;288&4|327&1|651&4|886&1|272&5|812&5|750&3|98&3|475&3|313&5|938&1|427&4|650&3|204&3|56&2|87&1
751&3|344&5|313&2|748&3|315&1|875&1|245&3|258&2|272&3|328&1|937&2|358&1;302&5|882&4|286&4|269&4;751&3|344&5|313&2|748&3|315&1|875&1|245&3|258&2|272&3|328&1|937&2|358&1|302&5|882&4|286&4|269&4
483&5|389&5|705&5|121&3|106&2|180&5|151&4|1&5|100&2|22&5|117&3|473&3;56&5|132&5|70&4|161&4;483&5|389&5|705&5|121&3|106&2|180&5|151&4|1&5|100&2|22&5|117&3|473&3|56&5|132&5|70&4|161&4
322&4|326&4|173&5|358&1|687&3|435&4|990&5|269&5|294&3|284&4|359&3|879&4;209&3|215&4|125&3|70&3;322&4|326&4|173&5|358&1|687&3|435&4|990&5|269&5|294&3|284&4|359&3|879&4|209&3|215&4|125&3|70&3
319&4|302&4|332&3|872&3|873&2|321&4|289&4|286&5|303&5|334&2|268&4|258&3;304&4|301&3|325&3|245&3;319&4|302&4|332&3|872&3|873&2|321&4|289&4|286&5|303&5|334&2|268&4|258&3|304&4|301&3|325&3|245&3
175&4|170&1|559&1|582&4|179&4|200&5|547&1|653&4|1073&3|357&4|448&3|646&4;413&1|164&1|816&1|452&1;175&4|170&1|559&1|582&4|179&4|200&5|547&1|653&4|1073&3|357&4|448&3|646&4|413&1|164&1|816&1|452&1
515&5|508&3|301&3|124&5|246&5|251&5|340&4|333&2|1022&5|690&4|813&5|236&5;676&3|222&4|7&5|370&2;515&5|508&3|301&3|124&5|246&5|251&5|340&4|333&2|1022&5|690&4|813&5|236&5|676&3|222&4|7&5|370&2
327&5|258&5|50&5|271&4|328&3|356&3|301&5|361&5|359&5|362&5|354&5|324&5;358&2|264&3|11&4|294&5;327&5|258&5|50&5|271&4|328&3|356&3|301&5|361&5|359&5|362&5|354&5|324&5|358&2|264&3|11&4|294&5
317&4|210&5|690&4|323&2|340&4|905&4|204&5|316&3|328&3|273&3|748&2|96&5;237&4|117&3|1012&4|713&5;317&4|210&5|690&4|323&2|340&4|905&4|204&5|316&3|328&3|273&3|748&2|96&5|237&4|117&3|1012&4|713&5
243&3|322&4|118&4|294&5|1059&4|748&4|273&5|24&5|475&4|619&4|508&4|823&4;824&4|1327&2|825&4|148&4;243&3|322&4|118&4|294&5|1059&4|748&4|273&5|24&5|475&4|619&4|508&4|823&4|824&4|1327&2|825&4|148&4
100&4|269&4|735&2|615&5|478&4|56&4|855&1|525&3|224&4|6&3|606&5|319&2;611&3|213&4|638&3|185&4;100&4|269&4|735&2|615&5|478&4|56&4|855&1|525&3|224&4|6&3|606&5|319&2|611&3|213&4|638&3|185&4
664&4|1099&4|704&4|520&3|462&3|1172&3|204&1|135&1|631&4|638&4|792&3|517&3;640&3|443&3|151&2|965&4;664&4|1099&4|704&4|520&3|462&3|1172&3|204&1|135&1|631&4|638&4|792&3|517&3|640&3|443&3|151&2|965&4
423&4|220&3|614&4|73&2|509&4|241&3|284&3|202&4|190&4|471&3|176&3|100&5;402&4|1133&3|161&2|124&4;423&4|220&3|614&4|73&2|509&4|241&3|284&3|202&4|190&4|471&3|176&3|100&5|402&4|1133&3|161&2|124&4
903&4|340&4|333&3|906&3|347&5|682&3|754&3|306&4|268&5|315&5|272&5|690&3;687&3|259&2|339&3|539&2;903&4|340&4|333&3|906&3|347&5|682&3|754&3|306&4|268&5|315&5|272&5|690&3|687&3|259&2|339&3|539&2
554&4|416&3|528&4|141&3|95&4|705&4|73&3|625&3|393&4|739&4|132&4|421&3;946&3|373&4|570&4|1138&5;554&4|416&3|528&4|141&3|95&4|705&4|73&3|625&3|393&4|739&4|132&4|421&3|946&3|373&4|570&4|1138&5
1375&5|1353&4|221&2|137&5|283&2|1367&5|475&4|275&3|50&4|276&3|844&5|847&3;253&5|7&4|936&3|919&5;1375&5|1353&4|221&2|137&5|283&2|1367&5|475&4|275&3|50&4|276&3|844&5|847&3|253&5|7&4|936&3|919&5
921&4|186&4|8&2|204&4|215&3|483&5|294&2|234&3|289&4|96&5|750&3|705&5;4&4|52&5|435&4|76&3;921&4|186&4|8&2|204&4|215&3|483&5|294&2|234&3|289&4|96&5|750&3|705&5|4&4|52&5|435&4|76&3
815&4|98&5|1028&3|158&2|708&2|727&5|179&4|1182&3|388&3|238&4|109&2|447&3;944&4|1057&2|444&4|1411&3;815&4|98&5|1028&3|158&2|708&2|727&5|179&4|1182&3|388&3|238&4|109&2|447&3|944&4|1057&2|444&4|1411&3
100&4|748&3|319&5|718&4|281&4|304&3|7&5|10&5|124&4|275&5|237&3|222&2;290&4|471&2|405&3|121&3;100&4|748&3|319&5|718&4|281&4|304&3|7&5|10&5|124&4|275&5|237&3|222&2|290&4|471&2|405&3|121&3
273&3|410&1|13&1|237&3|125&3|117&4|1&3|257&5|748&5|358&4|150&4|181&5;260&3|111&3|118&4|151&3;273&3|410&1|13&1|237&3|125&3|117&4|1&3|257&5|748&5|358&4|150&4|181&5|260&3|111&3|118&4|151&3
321&4|306&4|872&3|345&2|315&4|262&4|347&3|995&4|268&4|269&3|906&4|313&3;902&4|1176&5|749&3|316&4;321&4|306&4|872&3|345&2|315&4|262&4|347&3|995&4|268&4|269&3|906&4|313&3|902&4|1176&5|749&3|316&4
151&5|902&4|150&5|269&4|313&5|237&4|64&3|346&4|194&4|628&2|100&4|682&4;168&4|198&5|185&3|205&4;151&5|902&4|150&5|269&4|313&5|237&4|64&3|346&4|194&4|628&2|100&4|682&4|168&4|198&5|185&3|205&4
23&4|116&4|501&5|100&5|1426&5|28&4|144&4|260&4|129&4|378&4|2&4|288&4;81&4|485&4|404&4|179&4;23&4|116&4|501&5|100&5|1426&5|28&4|144&4|260&4|129&4|378&4|2&4|288&4|81&4|485&4|404&4|179&4
310&4|289&4|678&2|294&3|690&5|898&5|311&3|302&3|893&2|100&4|242&5|240&1;1028&1|1051&3|871&1|274&3;310&4|289&4|678&2|294&3|690&5|898&5|311&3|302&3|893&2|100&4|242&5|240&1|1028&1|1051&3|871&1|274&3
906&2|334&5|344&5|680&4|333&4|340&5|306&5|887&2|896&3|302&5|354&3|751&4;886&4|336&5|873&3|324&3;906&2|334&5|344&5|680&4|333&4|340&5|306&5|887&2|896&3|302&5|354&3|751&4|886&4|336&5|873&3|324&3
236&5|508&3|975&3|50&4|323&3|287&4|1016&3|475&5|1079&1|275&4|455&3|121&4;717&2|93&5|3&4|1160&5;236&5|508&3|975&3|50&4|323&3|287&4|1016&3|475&5|1079&1|275&4|455&3|121&4|717&2|93&5|3&4|1160&5
619&4|676&3|293&4|15&5|477&5|127&4|476&4|307&3|243&1|340&2|9&4|118&2;292&3|291&4|744&3|819&3;619&4|676&3|293&4|15&5|477&5|127&4|476&4|307&3|243&1|340&2|9&4|118&2|292&3|291&4|744&3|819&3
515&4|194&4|582&5|474&5|628&4|902&5|214&3|50&5|660&5|523&3|431&3|250&4;204&4|357&3|169&5|199&3;515&4|194&4|582&5|474&5|628&4|902&5|214&3|50&5|660&5|523&3|431&3|250&4|204&4|357&3|169&5|199&3
514&2|663&5|358&3|191&4|300&5|50&5|194&4|238&5|603&3|127&5|204&5|427&5;1197&3|924&4|845&4|100&5;514&2|663&5|358&3|191&4|300&5|50&5|194&4|238&5|603&3|127&5|204&5|427&5|1197&3|924&4|845&4|100&5
683&1|688&1|325&4|990&2|304&3|261&1|289&3|269&5|264&2|887&5|322&2|690&4;260&3|305&5|245&4|243&1;683&1|688&1|325&4|990&2|304&3|261&1|289&3|269&5|264&2|887&5|322&2|690&4|260&3|305&5|245&4|243&1
419&4|404&4|87&5|215&3|482&4|186&4|47&4|144&4|356&4|367&4|249&3|546&3;448&3|49&3|1139&3|77&3;419&4|404&4|87&5|215&3|482&4|186&4|47&4|144&4|356&4|367&4|249&3|546&3|448&3|49&3|1139&3|77&3
757&3|39&3|529&4|570&5|230&3|833&2|419&3|610&2|808&2|617&3|100&5|810&5;329&2|909&5|918&3|400&4;757&3|39&3|529&4|570&5|230&3|833&2|419&3|610&2|808&2|617&3|100&5|810&5|329&2|909&5|918&3|400&4
237&3|100&5|302&3|460&3|307&4|297&5|222&3|288&4|268&4|242&3|296&4|303&5;150&4|475&5|676&4|458&4;237&3|100&5|302&3|460&3|307&4|297&5|222&3|288&4|268&4|242&3|296&4|303&5|150&4|475&5|676&4|458&4
887&4|345&5|310&3|307&4|300&4|312&3|900&3|270&2|269&4|750&5|302&3|305&4;690&3|264&4|333&4|245&3;887&4|345&5|310&3|307&4|300&4|312&3|900&3|270&2|269&4|750&5|302&3|305&4|690&3|264&4|333&4|245&3
13&3|1&4|1073&3|201&3|7&3|654&5|25&3|1021&4|478&4|127&5|197&4|1016&3;975&3|108&1|24&2|756&2;13&3|1&4|1073&3|201&3|7&3|654&5|25&3|1021&4|478&4|127&5|197&4|1016&3|975&3|108&1|24&2|756&2
221&4|222&4|181&3|744&3|357&4|292&3|100&4|126&3|245&3|319&3|276&3|14&4;242&4|286&3|269&4|199&4;221&4|222&4|181&3|744&3|357&4|292&3|100&4|126&3|245&3|319&3|276&3|14&4|242&4|286&3|269&4|199&4
181&2|993&4|253&5|294&3|324&3|1278&1|678&1|246&4|286&4|254&1|323&1|533&3;532&4|1388&5|127&4|515&5;181&2|993&4|253&5|294&3|324&3|1278&1|678&1|246&4|286&4|254&1|323&1|533&3|532&4|1388&5|127&4|515&5
123&4|246&5|150&3|291&4|50&5|288&4|151&4|13&4|319&4|147&4|181&5|458&4;276&5|410&4|628&4|129&4;123&4|246&5|150&3|291&4|50&5|288&4|151&4|13&4|319&4|147&4|181&5|458&4|276&5|410&4|628&4|129&4
322&3|659&5|168&2|173&1|514&5|211&4|435&5|321&3|70&3|209&2|152&3|655&3;502&2|116&5|629&5|25&5;322&3|659&5|168&2|173&1|514&5|211&4|435&5|321&3|70&3|209&2|152&3|655&3|502&2|116&5|629&5|25&5
567&3|219&4|405&3|578&3|289&5|426&2|180&2|220&4|826&3|820&1|144&4|404&3;161&2|133&3|417&2|735&4;567&3|219&4|405&3|578&3|289&5|426&2|180&2|220&4|826&3|820&1|144&4|404&3|161&2|133&3|417&2|735&4
943&5|295&5|79&4|241&5|288&5|282&3|716&4|185&5|1073&5|155&5|387&5|566&5;200&5|563&3|265&4|1471&4;943&5|295&5|79&4|241&5|288&5|282&3|716&4|185&5|1073&5|155&5|387&5|566&5|200&5|563&3|265&4|1471&4
281&3|204&3|26&2|213&5|452&1|224&3|45&5|475&2|44&5|405&3|269&5|100&5;496&5|485&4|223&5|347&5;281&3|204&3|26&2|213&5|452&1|224&3|45&5|475&2|44&5|405&3|269&5|100&5|496&5|485&4|223&5|347&5
218&3|1033&4|559&3|172&4|7&2|443&4|763&3|85&3|4&4|55&3|423&4|12&4;110&4|693&1|38&2|665&4;218&3|1033&4|559&3|172&4|7&2|443&4|763&3|85&3|4&4|55&3|423&4|12&4|110&4|693&1|38&2|665&4
744&3|124&3|653&4|357&4|64&4|56&4|1266&5|370&2|607&4|97&4|294&3|248&3;169&4|529&5|684&4|134&5;744&3|124&3|653&4|357&4|64&4|56&4|1266&5|370&2|607&4|97&4|294&3|248&3|169&4|529&5|684&4|134&5
308&4|354&5|690&4|300&3|321&1|880&3|311&5|750&2|319&3|302&3|898&4|301&4;886&5|326&5|261&5|881&5;308&4|354&5|690&4|300&3|321&1|880&3|311&5|750&2|319&3|302&3|898&4|301&4|886&5|326&5|261&5|881&5
121&3|845&3|225&3|246&4|1012&2|310&3|147&3|892&2|740&4|475&3|866&3|274&3;50&4|597&2|1033&2|1&1;121&3|845&3|225&3|246&4|1012&2|310&3|147&3|892&2|740&4|475&3|866&3|274&3|50&4|597&2|1033&2|1&1
751&4|846&4|25&5|237&5|455&2|815&3|235&4|322&5|125&4|147&4|111&4|245&4;281&4|106&4|148&3|246&5;751&4|846&4|25&5|237&5|455&2|815&3|235&4|322&5|125&4|147&4|111&4|245&4|281&4|106&4|148&3|246&5
127&5|215&5|151&3|89&5|118&3|423&5|1&5|97&5|748&3|378&5|300&3|237&4;739&3|1028&2|1060&2|273&2;127&5|215&5|151&3|89&5|118&3|423&5|1&5|97&5|748&3|378&5|300&3|237&4|739&3|1028&2|1060&2|273&2
384&3|210&3|407&3|85&5|455&5|228&4|692&4|367&1|167&3|21&4|433&3|451&4;684&3|29&1|53&3|265&3;384&3|210&3|407&3|85&5|455&5|228&4|692&4|367&1|167&3|21&4|433&3|451&4|684&3|29&1|53&3|265&3
778&4|300&3|568&4|1039&4|174&4|207&4|930&2|251&4|684&3|210&4|22&4|176&3;625&3|946&3|24&5|181&5;778&4|300&3|568&4|1039&4|174&4|207&4|930&2|251&4|684&3|210&4|22&4|176&3|625&3|946&3|24&5|181&5
898&5|269&5|895&5|245&4|272&5|300&3|302&5|313&5|301&5|336&3|748&3|288&5;349&1|353&1|343&3|358&2;898&5|269&5|895&5|245&4|272&5|300&3|302&5|313&5|301&5|336&3|748&3|288&5|349&1|353&1|343&3|358&2
693&3|218&4|1311&1|118&2|382&4|181&3|187&3|673&4|69&3|191&2|197&3|39&3;143&4|132&4|606&4|211&2;693&3|218&4|1311&1|118&2|382&4|181&3|187&3|673&4|69&3|191&2|197&3|39&3|143&4|132&4|606&4|211&2
181&5|174&5|99&3|82&3|231&3|554&4|176&5|511&3|96&5|432&3|420&3|260&3;810&3|576&4|53&5|771&3;181&5|174&5|99&3|82&3|231&3|554&4|176&5|511&3|96&5|432&3|420&3|260&3|810&3|576&4|53&5|771&3
179&4|224&4|405&4|12&5|203&5|209&3|258&5|174&4|98&5|474&3|513&3|408&5;370&3|713&5|813&4|596&3;179&4|224&4|405&4|12&5|203&5|209&3|258&5|174&4|98&5|474&3|513&3|408&5|370&3|713&5|813&4|596&3
288&2|98&4|258&4|11&1|135&4|498&3|520&4|707&2|97&4|83&4|193&3|56&4;239&4|207&3|1&3|662&4;288&2|98&4|258&4|11&1|135&4|498&3|520&4|707&2|97&4|83&4|193&3|56&4|239&4|207&3|1&3|662&4
158&3|411&3|934&3|121&3|625&3|202&4|756&4|763&2|435&3|225&3|386&3|520&4;239&4|49&4|585&2|734&3;158&3|411&3|934&3|121&3|625&3|202&4|756&4|763&2|435&3|225&3|386&3|520&4|239&4|49&4|585&2|734&3
311&4|321&3|898&3|269&4|340&5|303&5|302&3|268&1|327&4|313&4|294&4|347&4;79&5|242&4|528&5|12&4;311&4|321&3|898&3|269&4|340&5|303&5|302&3|268&1|327&4|313&4|294&4|347&4|79&5|242&4|528&5|12&4
286&4|752&3|302&4|750&4|340&4|300&4|343&3|751&3|331&4|307&3|269&3|754&3;896&3|339&3|86&5|332&2;286&4|752&3|302&4|750&4|340&4|300&4|343&3|751&3|331&4|307&3|269&3|754&3|896&3|339&3|86&5|332&2
200&3|447&3|860&2|569&1|672&2|551&1|678&2|121&2|332&2|448&3|219&5|222&3;976&1|118&1|825&1|281&1;200&3|447&3|860&2|569&1|672&2|551&1|678&2|121&2|332&2|448&3|219&5|222&3|976&1|118&1|825&1|281&1
125&4|116&4|181&4|347&4|297&4|476&3|245&4|546&3|281&3|50&3|137&3|126&4;333&5|909&5|750&5|252&3;125&4|116&4|181&4|347&4|297&4|476&3|245&4|546&3|281&3|50&3|137&3|126&4|333&5|909&5|750&5|252&3
287&4|1048&4|1217&1|425&4|550&3|544&4|284&4|323&1|531&4|755&2|410&4|33&4;1228&2|1145&2|249&4|809&2;287&4|1048&4|1217&1|425&4|550&3|544&4|284&4|323&1|531&4|755&2|410&4|33&4|1228&2|1145&2|249&4|809&2
209&5|170&4|707&3|479&5|323&2|243&1|496&5|288&4|513&4|302&4|132&5|127&5;520&5|192&5|482&5|12&5;209&5|170&4|707&3|479&5|323&2|243&1|496&5|288&4|513&4|302&4|132&5|127&5|520&5|192&5|482&5|12&5
633&4|480&4|222&4|527&4|968&4|463&4|131&4|133&3|404&3|186&4|269&4|969&3;239&4|455&4|116&4|181&5;633&4|480&4|222&4|527&4|968&4|463&4|131&4|133&3|404&3|186&4|269&4|969&3|239&4|455&4|116&4|181&5
1&4|273&4|975&4|1047&4|326&4|685&4|919&3|321&5|762&4|466&3|9&2|748&2;181&4|655&4|693&4|127&5;1&4|273&4|975&4|1047&4|326&4|685&4|919&3|321&5|762&4|466&3|9&2|748&2|181&4|655&4|693&4|127&5
178&4|423&3|237&4|632&4|211&5|22&4|495&2|183&3|157&4|657&4|275&4|347&4;192&4|519&4|205&3|836&3;178&4|423&3|237&4|632&4|211&5|22&4|495&2|183&3|157&4|657&4|275&4|347&4|192&4|519&4|205&3|836&3
546&2|631&4|180&5|190&5|151&5|282&4|47&4|240&3|474&5|132&5|185&5|485&4;775&3|1140&2|209&5|959&4;546&2|631&4|180&5|190&5|151&5|282&4|47&4|240&3|474&5|132&5|185&5|485&4|775&3|1140&2|209&5|959&4
529&4|184&4|200&2|98&5|173&3|332&2|294&3|230&4|322&2|450&1|95&3|28&4;859&3|672&3|145&3|323&3;529&4|184&4|200&2|98&5|173&3|332&2|294&3|230&4|322&2|450&1|95&3|28&4|859&3|672&3|145&3|323&3
71&4|64&5|127&5|96&3|98&5|183&4|869&3|669&1|132&3|56&2|176&3|483&5;12&4|147&3|496&5|193&4;71&4|64&5|127&5|96&3|98&5|183&4|869&3|669&1|132&3|56&2|176&3|483&5|12&4|147&3|496&5|193&4
