state;action_reward;n_state
790&3|240&1|4&3|705&1|56&4|67&4|496&4|120&1|780&4|79&4|208&5|663&4;1090&3|794&3|53&2|443&3|197&4|51&3|53&2|747&3|636&4|159&3;790&3|240&1|4&3|705&1|56&4|67&4|496&4|120&1|780&4|79&4|208&5|663&4|1090&3|794&3|53&2|443&3|197&4|51&3|53&2|747&3|636&4|159&3
650&2|180&3|271&4|698&2|12&5|273&3|200&3|469&2|448&5|98&3|747&5|1056&4;472&1|473&4|1157&2|719&3|591&4|472&1|946&4|444&4|248&5|217&2;650&2|180&3|271&4|698&2|12&5|273&3|200&3|469&2|448&5|98&3|747&5|1056&4|472&1|473&4|1157&2|719&3|591&4|472&1|946&4|444&4|248&5|217&2
939&4|183&4|294&4|56&4|475&4|653&4|173&4|33&3|203&4|325&4|260&3|265&3;554&3|379&2|564&1|1217&2|77&4|564&1|77&4|554&3|1208&3|564&1;939&4|183&4|294&4|56&4|475&4|653&4|173&4|33&3|203&4|325&4|260&3|265&3|554&3|379&2|564&1|1217&2|77&4|564&1|77&4|554&3|1208&3|564&1
71&5|637&2|91&2|310&4|141&3|133&2|271&1|300&2|576&2|470&2|85&3|15&3;227&4|760&2|139&2|343&1|928&3|575&2|672&2|299&1|1303&4|472&2;71&5|637&2|91&2|310&4|141&3|133&2|271&1|300&2|576&2|470&2|85&3|15&3|227&4|760&2|139&2|343&1|928&3|575&2|672&2|299&1|1303&4|472&2
435&4|423&3|603&5|50&4|56&4|205&4|478&4|480&5|617&4|135&4|197&5|100&5;190&5|657&5|8&3|661&5|1&3|190&5|8&3|177&4|1451&4|151&5;435&4|423&3|603&5|50&4|56&4|205&4|478&4|480&5|617&4|135&4|197&5|100&5|190&5|657&5|8&3|661&5|1&3|190&5|8&3|177&4|1451&4|151&5
173&5|393&2|185&4|194&5|588&2|250&3|109&4|31&5|56&3|79&5|410&4|615&4;358&2|423&1|402&4|1618&1|748&3|402&4|204&5|298&4|358&2|203&4;173&5|393&2|185&4|194&5|588&2|250&3|109&4|31&5|56&3|79&5|410&4|615&4|358&2|423&1|402&4|1618&1|748&3|402&4|204&5|298&4|358&2|203&4
831&3|344&4|750&3|292&4|1025&2|258&4|272&3|1034&3|313&4|597&4|333&3|300&4;257&4|50&4|257&4|257&4|827&3|127&4|117&4|50&4|827&3|127&4;831&3|344&4|750&3|292&4|1025&2|258&4|272&3|1034&3|313&4|597&4|333&3|300&4|257&4|50&4|257&4|257&4|827&3|127&4|117&4|50&4|827&3|127&4
121&2|57&4|527&3|483&3|642&4|423&4|223&4|458&4|513&3|204&4|454&2|302&4;77&2|733&3|1011&3|699&3|27&3|1401&2|631&2|148&1|27&3|380&1;121&2|57&4|527&3|483&3|642&4|423&4|223&4|458&4|513&3|204&4|454&2|302&4|77&2|733&3|1011&3|699&3|27&3|1401&2|631&2|148&1|27&3|380&1
301&5|243&4|878&4|342&5|873&3|313&5|678&4|289&5|879&5|321&5|333&5|300&5;286&4|269&5|339&5|269&5|326&5|338&4|339&5|339&5|269&5|326&5;301&5|243&4|878&4|342&5|873&3|313&5|678&4|289&5|879&5|321&5|333&5|300&5|286&4|269&5|339&5|269&5|326&5|338&4|339&5|339&5|269&5|326&5
1161&3|286&1|127&5|1012&4|93&4|276&5|129&5|249&3|741&5|288&3|100&5|137&2;151&2|742&3|151&2|111&3|1008&4|111&3|1017&3|181&4|742&3|181&4;1161&3|286&1|127&5|1012&4|93&4|276&5|129&5|249&3|741&5|288&3|100&5|137&2|151&2|742&3|151&2|111&3|1008&4|111&3|1017&3|181&4|742&3|181&4
339&4|79&4|286&4|216&4|183&2|657&3|660&3|491&4|97&5|187&5|659&4|164&4;511&5|497&2|511&5|133&5|385&4|496&4|98&1|385&4|385&4|515&3;339&4|79&4|286&4|216&4|183&2|657&3|660&3|491&4|97&5|187&5|659&4|164&4|511&5|497&2|511&5|133&5|385&4|496&4|98&1|385&4|385&4|515&3
4&3|99&3|56&5|71&5|95&5|647&5|212&5|202&5|70&5|276&5|191&4|521&5;249&5|121&4|196&5|269&5|64&5|208&4|845&4|249&5|208&4|121&4;4&3|99&3|56&5|71&5|95&5|647&5|212&5|202&5|70&5|276&5|191&4|521&5|249&5|121&4|196&5|269&5|64&5|208&4|845&4|249&5|208&4|121&4
561&2|498&4|228&3|132&4|530&5|190&5|518&3|527&4|177&3|570&3|465&4|185&4;121&3|300&3|770&3|670&1|265&3|770&3|265&3|670&1|64&3|356&2;561&2|498&4|228&3|132&4|530&5|190&5|518&3|527&4|177&3|570&3|465&4|185&4|121&3|300&3|770&3|670&1|265&3|770&3|265&3|670&1|64&3|356&2
645&5|1147&4|194&4|1113&1|136&4|724&5|494&4|778&5|946&5|175&3|366&4|553&4;472&3|1230&3|230&4|704&2|208&4|68&5|559&3|596&3|571&1|132&3;645&5|1147&4|194&4|1113&1|136&4|724&5|494&4|778&5|946&5|175&3|366&4|553&4|472&3|1230&3|230&4|704&2|208&4|68&5|559&3|596&3|571&1|132&3
488&5|175&3|498&5|182&5|705&4|127&5|178&5|185&5|13&3|709&4|245&4|479&5;230&4|510&5|294&3|420&4|93&4|499&4|230&4|712&4|694&5|432&4;488&5|175&3|498&5|182&5|705&4|127&5|178&5|185&5|13&3|709&4|245&4|479&5|230&4|510&5|294&3|420&4|93&4|499&4|230&4|712&4|694&5|432&4
1299&4|659&5|705&5|245&4|651&4|485&5|521&4|515&2|199&4|511&4|168&3|969&2;606&4|186&4|479&5|8&4|175&2|8&4|479&5|8&4|191&4|161&2;1299&4|659&5|705&5|245&4|651&4|485&5|521&4|515&2|199&4|511&4|168&3|969&2|606&4|186&4|479&5|8&4|175&2|8&4|479&5|8&4|191&4|161&2
42&5|50&3|298&3|246&2|307&3|12&5|522&4|518&3|276&3|294&3|64&5|249&3;516&5|98&4|92&4|461&4|318&4|516&5|8&4|32&4|462&4|327&5;42&5|50&3|298&3|246&2|307&3|12&5|522&4|518&3|276&3|294&3|64&5|249&3|516&5|98&4|92&4|461&4|318&4|516&5|8&4|32&4|462&4|327&5
174&5|923&5|181&4|1103&5|358&3|654&4|603&4|12&5|8&3|135&4|173&5|180&5;187&4|651&5|512&5|582&5|651&5|187&4|23&5|518&4|461&4|523&4;174&5|923&5|181&4|1103&5|358&3|654&4|603&4|12&5|8&3|135&4|173&5|180&5|187&4|651&5|512&5|582&5|651&5|187&4|23&5|518&4|461&4|523&4
879&2|355&2|248&4|23&4|181&5|527&3|258&2|324&3|252&2|326&1|664&4|323&1;196&3|191&3|490&5|427&4|522&4|531&3|522&4|490&5|482&4|522&4;879&2|355&2|248&4|23&4|181&5|527&3|258&2|324&3|252&2|326&1|664&4|323&1|196&3|191&3|490&5|427&4|522&4|531&3|522&4|490&5|482&4|522&4
1176&4|890&1|604&4|618&4|127&4|171&4|170&4|483&4|615&5|1369&4|65&4|300&3;486&3|684&4|705&2|518&1|162&4|202&3|23&4|1346&3|1065&2|97&5;1176&4|890&1|604&4|618&4|127&4|171&4|170&4|483&4|615&5|1369&4|65&4|300&3|486&3|684&4|705&2|518&1|162&4|202&3|23&4|1346&3|1065&2|97&5
298&4|628&3|129&4|151&5|248&4|273&3|109&4|276&3|252&4|222&3|121&3|148&4;591&4|928&3|1365&2|742&3|742&3|823&3|240&4|928&3|240&4|742&3;298&4|628&3|129&4|151&5|248&4|273&3|109&4|276&3|252&4|222&3|121&3|148&4|591&4|928&3|1365&2|742&3|742&3|823&3|240&4|928&3|240&4|742&3
1&4|367&4|235&2|70&3|83&4|79&5|1249&3|781&3|692&3|205&5|87&5|28&4;67&5|734&3|105&3|940&2|997&2|407&2|1093&1|411&3|105&3|1000&3;1&4|367&4|235&2|70&3|83&4|79&5|1249&3|781&3|692&3|205&5|87&5|28&4|67&5|734&3|105&3|940&2|997&2|407&2|1093&1|411&3|105&3|1000&3
482&3|423&5|323&2|1126&1|265&5|331&5|683&3|495&4|187&5|56&1|689&5|192&4;735&4|99&2|526&4|161&3|520&4|520&4|234&5|82&5|182&4|161&3;482&3|423&5|323&2|1126&1|265&5|331&5|683&3|495&4|187&5|56&1|689&5|192&4|735&4|99&2|526&4|161&3|520&4|520&4|234&5|82&5|182&4|161&3
202&3|28&3|169&3|173&5|181&5|222&3|96&4|98&3|423&4|56&3|180&3|48&4;168&3|318&4|73&3|73&3|168&3|168&3|168&3|531&4|73&3|73&3;202&3|28&3|169&3|173&5|181&5|222&3|96&4|98&3|423&4|56&3|180&3|48&4|168&3|318&4|73&3|73&3|168&3|168&3|168&3|531&4|73&3|73&3
327&3|289&1|165&4|269&5|611&5|322&2|880&4|89&4|357&5|657&5|210&4|163&5;42&3|42&3|187&5|187&5|238&4|170&5|170&5|174&5|180&5|496&4;327&3|289&1|165&4|269&5|611&5|322&2|880&4|89&4|357&5|657&5|210&4|163&5|42&3|42&3|187&5|187&5|238&4|170&5|170&5|174&5|180&5|496&4
748&5|346&4|873&3|517&4|49&3|276&5|732&3|399&5|989&5|323&5|549&4|750&3;144&4|490&4|144&4|956&4|10&5|455&4|945&4|10&5|1226&3|13&4;748&5|346&4|873&3|517&4|49&3|276&5|732&3|399&5|989&5|323&5|549&4|750&3|144&4|490&4|144&4|956&4|10&5|455&4|945&4|10&5|1226&3|13&4
288&3|262&3|315&4|313&3|286&4|258&4|303&3|272&5|300&3|289&3|292&3|269&5;322&2|245&3|294&3|325&1|325&1|322&2|245&3|325&1|322&2|245&3;288&3|262&3|315&4|313&3|286&4|258&4|303&3|272&5|300&3|289&3|292&3|269&5|322&2|245&3|294&3|325&1|325&1|322&2|245&3|325&1|322&2|245&3
187&5|480&5|204&4|604&5|228&4|444&4|265&2|127&5|427&5|258&3|423&5|230&3;168&5|215&4|214&4|157&4|521&5|211&2|632&5|660&2|521&5|843&3;187&5|480&5|204&4|604&5|228&4|444&4|265&2|127&5|427&5|258&3|423&5|230&3|168&5|215&4|214&4|157&4|521&5|211&2|632&5|660&2|521&5|843&3
180&5|288&4|1079&2|223&4|168&5|153&1|527&4|1&4|690&4|521&5|15&4|9&5;652&5|202&5|818&5|202&5|818&5|202&5|42&5|204&5|652&5|522&5;180&5|288&4|1079&2|223&4|168&5|153&1|527&4|1&4|690&4|521&5|15&4|9&5|652&5|202&5|818&5|202&5|818&5|202&5|42&5|204&5|652&5|522&5
272&4|315&4|690&2|286&2|288&5|333&5|294&3|326&5|313&5|307&4|328&4|1038&3;325&5|325&5|325&5|347&5|325&5|271&4|682&3|271&4|347&5|347&5;272&4|315&4|690&2|286&2|288&5|333&5|294&3|326&5|313&5|307&4|328&4|1038&3|325&5|325&5|325&5|347&5|325&5|271&4|682&3|271&4|347&5|347&5
294&3|288&4|268&2|350&5|748&1|300&5|347&5|678&2|689&5|336&2|328&2|332&5;264&1|322&3|683&1|264&1|323&2|264&1|322&3|323&2|1025&2|323&2;294&3|288&4|268&2|350&5|748&1|300&5|347&5|678&2|689&5|336&2|328&2|332&5|264&1|322&3|683&1|264&1|323&2|264&1|322&3|323&2|1025&2|323&2
182&4|13&3|478&4|235&2|522&3|582&4|665&2|241&3|644&4|660&3|651&3|20&4;165&4|170&5|29&3|357&5|805&3|40&4|443&3|36&3|736&3|29&3;182&4|13&3|478&4|235&2|522&3|582&4|665&2|241&3|644&4|660&3|651&3|20&4|165&4|170&5|29&3|357&5|805&3|40&4|443&3|36&3|736&3|29&3
316&5|748&5|333&4|300&5|147&5|689&5|894&5|334&5|294&5|181&5|898&5|269&2;118&5|1089&5|118&5|841&5|1089&5|827&5|1016&5|1016&5|118&5|1034&5;316&5|748&5|333&4|300&5|147&5|689&5|894&5|334&5|294&5|181&5|898&5|269&2|118&5|1089&5|118&5|841&5|1089&5|827&5|1016&5|1016&5|118&5|1034&5
405&4|515&5|288&4|258&5|50&5|118&4|748&4|678&3|181&4|1&5|323&2|252&3;225&3|620&3|237&4|225&3|1047&3|411&3|225&3|1047&3|411&3|1047&3;405&4|515&5|288&4|258&5|50&5|118&4|748&4|678&3|181&4|1&5|323&2|252&3|225&3|620&3|237&4|225&3|1047&3|411&3|225&3|1047&3|411&3|1047&3
657&4|230&3|443&4|68&3|10&4|849&3|482&3|271&3|192&4|1021&3|73&4|614&4;983&3|370&3|43&3|983&3|726&4|43&3|313&4|349&2|610&3|272&5;657&4|230&3|443&4|68&3|10&4|849&3|482&3|271&3|192&4|1021&3|73&4|614&4|983&3|370&3|43&3|983&3|726&4|43&3|313&4|349&2|610&3|272&5
172&5|125&2|1048&3|544&3|468&2|445&4|528&4|651&3|96&3|820&2|1264&3|81&4;1248&2|715&3|1018&3|16&2|781&2|871&1|843&3|426&1|1209&2|665&2;172&5|125&2|1048&3|544&3|468&2|445&4|528&4|651&3|96&3|820&2|1264&3|81&4|1248&2|715&3|1018&3|16&2|781&2|871&1|843&3|426&1|1209&2|665&2
3&1|66&3|451&2|796&3|864&1|41&3|33&3|1218&3|26&5|202&1|67&4|395&2;151&1|591&5|151&1|288&3|591&5|1012&5|117&3|742&3|125&3|383&1;3&1|66&3|451&2|796&3|864&1|41&3|33&3|1218&3|26&5|202&1|67&4|395&2|151&1|591&5|151&1|288&3|591&5|1012&5|117&3|742&3|125&3|383&1
121&4|265&4|2&2|204&3|549&2|187&5|54&3|4&2|625&4|95&3|216&3|135&4;28&4|1039&4|65&3|815&4|790&3|1039&4|655&4|356&2|77&3|959&4;121&4|265&4|2&2|204&3|549&2|187&5|54&3|4&2|625&4|95&3|216&3|135&4|28&4|1039&4|65&3|815&4|790&3|1039&4|655&4|356&2|77&3|959&4
127&5|1143&4|268&5|137&4|246&5|14&4|124&4|276&4|25&4|302&4|303&4|273&5;116&5|256&4|547&3|1129&4|10&3|547&3|116&5|275&5|10&3|547&3;127&5|1143&4|268&5|137&4|246&5|14&4|124&4|276&4|25&4|302&4|303&4|273&5|116&5|256&4|547&3|1129&4|10&3|547&3|116&5|275&5|10&3|547&3
89&4|63&4|204&5|107&4|180&1|290&3|687&1|179&4|405&4|295&4|118&4|1092&1;200&2|684&4|565&3|298&2|675&2|569&3|391&3|684&4|441&3|809&3;89&4|63&4|204&5|107&4|180&1|290&3|687&1|179&4|405&4|295&4|118&4|1092&1|200&2|684&4|565&3|298&2|675&2|569&3|391&3|684&4|441&3|809&3
690&3|117&3|410&3|535&4|190&4|50&2|151&2|282&4|275&4|100&3|106&4|245&3;651&3|8&3|64&4|210&2|210&2|8&3|705&2|651&3|137&2|176&3;690&3|117&3|410&3|535&4|190&4|50&2|151&2|282&4|275&4|100&3|106&4|245&3|651&3|8&3|64&4|210&2|210&2|8&3|705&2|651&3|137&2|176&3
222&3|195&5|825&2|121&2|226&5|568&3|597&5|117&4|472&2|22&5|288&4|11&4;540&2|183&4|233&4|1027&3|89&4|665&3|62&5|127&4|89&4|92&4;222&3|195&5|825&2|121&2|226&5|568&3|597&5|117&4|472&2|22&5|288&4|11&4|540&2|183&4|233&4|1027&3|89&4|665&3|62&5|127&4|89&4|92&4
15&4|647&5|56&4|116&5|269&5|283&4|117&4|257&3|515&5|14&5|137&5|303&4;223&4|318&5|318&5|747&4|89&4|525&5|89&4|525&5|42&3|204&4;15&4|647&5|56&4|116&5|269&5|283&4|117&4|257&3|515&5|14&5|137&5|303&4|223&4|318&5|318&5|747&4|89&4|525&5|89&4|525&5|42&3|204&4
183&4|484&3|83&4|153&5|215&3|98&2|99&3|89&4|87&5|479&5|143&5|26&4;727&2|431&4|185&5|622&3|727&2|383&3|404&3|142&4|374&1|383&3;183&4|484&3|83&4|153&5|215&3|98&2|99&3|89&4|87&5|479&5|143&5|26&4|727&2|431&4|185&5|622&3|727&2|383&3|404&3|142&4|374&1|383&3
150&4|20&2|282&3|826&1|26&4|128&4|22&4|87&4|3&3|746&3|943&3|1093&1;80&3|578&4|1217&4|566&3|364&3|659&4|451&3|451&3|833&5|1231&3;150&4|20&2|282&3|826&1|26&4|128&4|22&4|87&4|3&3|746&3|943&3|1093&1|80&3|578&4|1217&4|566&3|364&3|659&4|451&3|451&3|833&5|1231&3
1393&3|748&5|245&2|302&3|682&4|286&2|300&5|332&4|289&1|294&5|328&4|358&3;881&4|881&4|292&3|292&3|261&1|873&4|261&1|261&1|292&3|873&4;1393&3|748&5|245&2|302&3|682&4|286&2|300&5|332&4|289&1|294&5|328&4|358&3|881&4|881&4|292&3|292&3|261&1|873&4|261&1|261&1|292&3|873&4
72&3|25&4|38&5|808&3|209&5|111&4|472&4|82&5|8&5|382&3|180&4|386&2;1000&3|423&3|796&4|476&2|192&3|628&4|628&4|1079&2|134&4|1178&3;72&3|25&4|38&5|808&3|209&5|111&4|472&4|82&5|8&5|382&3|180&4|386&2|1000&3|423&3|796&4|476&2|192&3|628&4|628&4|1079&2|134&4|1178&3
215&5|662&3|56&2|14&3|845&2|484&3|694&5|170&5|591&1|603&5|720&3|15&4;508&1|508&1|378&1|190&5|427&5|205&1|140&2|378&1|140&2|320&1;215&5|662&3|56&2|14&3|845&2|484&3|694&5|170&5|591&1|603&5|720&3|15&4|508&1|508&1|378&1|190&5|427&5|205&1|140&2|378&1|140&2|320&1
584&3|480&5|15&5|199&5|402&4|378&5|435&4|520&5|95&5|204&4|88&5|205&4;274&4|405&5|504&1|405&5|274&4|405&5|1133&5|428&1|969&5|405&5;584&3|480&5|15&5|199&5|402&4|378&5|435&4|520&5|95&5|204&4|88&5|205&4|274&4|405&5|504&1|405&5|274&4|405&5|1133&5|428&1|969&5|405&5
316&5|187&3|135&2|56&3|186&4|1266&2|315&5|174&2|194&1|50&2|14&4|197&3;473&1|118&2|257&3|118&2|177&2|225&1|1117&3|118&2|181&2|181&2;316&5|187&3|135&2|56&3|186&4|1266&2|315&5|174&2|194&1|50&2|14&4|197&3|473&1|118&2|257&3|118&2|177&2|225&1|1117&3|118&2|181&2|181&2
259&1|245&4|327&3|892&3|286&5|990&5|688&1|905&4|323&5|289&3|748&4|690&5;1316&4|894&1|457&1|895&2|890&1|313&5|895&2|894&1|313&5|457&1;259&1|245&4|327&3|892&3|286&5|990&5|688&1|905&4|323&5|289&3|748&4|690&5|1316&4|894&1|457&1|895&2|890&1|313&5|895&2|894&1|313&5|457&1
321&5|344&4|272&5|259&2|354&4|304&4|294&4|310&4|322&4|327&4|302&5|245&5;271&4|752&3|751&3|898&3|898&3|271&4|898&3|271&4|288&2|752&3;321&5|344&4|272&5|259&2|354&4|304&4|294&4|310&4|322&4|327&4|302&5|245&5|271&4|752&3|751&3|898&3|898&3|271&4|898&3|271&4|288&2|752&3
127&5|15&4|298&4|1283&2|275&2|147&4|1016&4|257&5|282&4|181&4|291&5|471&5;323&3|1244&3|678&3|254&4|678&3|254&4|678&3|323&3|1244&3|323&3;127&5|15&4|298&4|1283&2|275&2|147&4|1016&4|257&5|282&4|181&4|291&5|471&5|323&3|1244&3|678&3|254&4|678&3|254&4|678&3|323&3|1244&3|323&3
435&3|216&4|651&5|182&5|475&5|487&5|192&5|1101&3|86&5|79&3|275&4|880&3;962&2|69&3|527&4|137&3|98&4|168&3|527&4|482&4|962&2|482&4;435&3|216&4|651&5|182&5|475&5|487&5|192&5|1101&3|86&5|79&3|275&4|880&3|962&2|69&3|527&4|137&3|98&4|168&3|527&4|482&4|962&2|482&4
222&3|151&4|7&4|121&4|259&3|269&4|100&3|736&5|271&2|181&4|272&4|58&4;28&5|111&5|50&5|258&5|111&5|50&5|258&5|28&5|111&5|258&5;222&3|151&4|7&4|121&4|259&3|269&4|100&3|736&5|271&2|181&4|272&4|58&4|28&5|111&5|50&5|258&5|111&5|50&5|258&5|28&5|111&5|258&5
1&4|8&5|181&4|42&4|792&3|50&5|1107&3|427&4|89&5|13&5|160&4|22&5;739&4|17&4|655&5|631&4|566&4|155&3|53&5|450&1|282&3|52&3;1&4|8&5|181&4|42&4|792&3|50&5|1107&3|427&4|89&5|13&5|160&4|22&5|739&4|17&4|655&5|631&4|566&4|155&3|53&5|450&1|282&3|52&3
268&4|319&4|358&3|258&5|879&2|300&3|294&4|340&3|333&3|302&5|338&3|305&4;343&4|325&1|689&2|343&4|343&4|271&3|307&3|325&1|343&4|307&3;268&4|319&4|358&3|258&5|879&2|300&3|294&4|340&3|333&3|302&5|338&3|305&4|343&4|325&1|689&2|343&4|343&4|271&3|307&3|325&1|343&4|307&3
258&4|546&1|1009&5|21&2|847&5|676&2|929&2|412&1|473&3|240&2|122&3|7&5;625&1|1240&5|99&1|99&1|418&1|588&2|91&3|169&5|169&5|169&5;258&4|546&1|1009&5|21&2|847&5|676&2|929&2|412&1|473&3|240&2|122&3|7&5|625&1|1240&5|99&1|99&1|418&1|588&2|91&3|169&5|169&5|169&5
975&3|88&3|794&2|405&3|391&2|288&4|148&3|260&3|273&4|433&4|281&3|569&4;801&3|453&1|354&4|1172&4|1172&4|245&3|124&5|922&4|427&5|196&4;975&3|88&3|794&2|405&3|391&2|288&4|148&3|260&3|273&4|433&4|281&3|569&4|801&3|453&1|354&4|1172&4|1172&4|245&3|124&5|922&4|427&5|196&4
1217&3|294&3|181&2|96&3|88&3|450&3|212&4|77&3|1090&2|229&3|202&4|228&4;177&5|485&5|222&4|222&4|273&4|230&5|230&5|331&3|230&5|483&5;1217&3|294&3|181&2|96&3|88&3|450&3|212&4|77&3|1090&2|229&3|202&4|228&4|177&5|485&5|222&4|222&4|273&4|230&5|230&5|331&3|230&5|483&5
511&5|132&5|327&4|322&2|690&4|350&2|258&3|303&3|305&4|286&2|344&3|900&1;187&5|346&4|683&3|472&3|56&5|56&5|588&4|248&4|56&5|609&3;511&5|132&5|327&4|322&2|690&4|350&2|258&3|303&3|305&4|286&2|344&3|900&1|187&5|346&4|683&3|472&3|56&5|56&5|588&4|248&4|56&5|609&3
1&4|190&2|50&5|191&1|1149&5|234&3|174&5|418&3|70&5|214&5|204&3|116&5;78&1|473&5|127&1|663&5|222&4|529&5|588&4|408&5|588&4|663&5;1&4|190&2|50&5|191&1|1149&5|234&3|174&5|418&3|70&5|214&5|204&3|116&5|78&1|473&5|127&1|663&5|222&4|529&5|588&4|408&5|588&4|663&5
471&3|499&3|276&4|186&4|589&4|1515&4|521&3|96&4|649&4|1211&3|174&4|806&4;928&4|66&4|928&4|378&3|675&4|966&3|139&3|715&5|85&4|568&5;471&3|499&3|276&4|186&4|589&4|1515&4|521&3|96&4|649&4|1211&3|174&4|806&4|928&4|66&4|928&4|378&3|675&4|966&3|139&3|715&5|85&4|568&5
17&3|252&3|318&3|275&4|939&4|159&3|241&4|447&4|627&3|591&4|584&4|70&3;44&3|79&4|727&3|508&4|508&4|380&3|382&3|727&3|550&4|736&3;17&3|252&3|318&3|275&4|939&4|159&3|241&4|447&4|627&3|591&4|584&4|70&3|44&3|79&4|727&3|508&4|508&4|380&3|382&3|727&3|550&4|736&3
323&3|237&4|471&4|825&4|815&3|210&4|56&3|280&5|678&3|294&3|70&5|514&5;259&2|257&4|255&3|324&2|259&2|248&4|9&3|9&3|181&4|475&1;323&3|237&4|471&4|825&4|815&3|210&4|56&3|280&5|678&3|294&3|70&5|514&5|259&2|257&4|255&3|324&2|259&2|248&4|9&3|9&3|181&4|475&1
179&4|121&3|288&3|748&4|286&4|928&4|1135&5|475&5|357&5|317&5|98&4|97&4;235&2|484&4|235&2|762&2|781&3|750&4|147&4|235&2|484&4|39&4;179&4|121&3|288&3|748&4|286&4|928&4|1135&5|475&5|357&5|317&5|98&4|97&4|235&2|484&4|235&2|762&2|781&3|750&4|147&4|235&2|484&4|39&4
315&3|333&3|750&4|369&2|845&3|300&4|269&4|117&3|322&3|255&3|546&2|237&3;127&5|9&4|252&3|840&2|274&3|313&5|181&4|760&1|100&5|840&2;315&3|333&3|750&4|369&2|845&3|300&4|269&4|117&3|322&3|255&3|546&2|237&3|127&5|9&4|252&3|840&2|274&3|313&5|181&4|760&1|100&5|840&2
304&5|1&5|302&5|754&4|742&4|100&5|126&5|300&5|258&5|124&4|277&2|289&3;475&1|9&5|9&5|9&5|713&4|713&4|845&2|13&2|713&4|475&1;304&5|1&5|302&5|754&4|742&4|100&5|126&5|300&5|258&5|124&4|277&2|289&3|475&1|9&5|9&5|9&5|713&4|713&4|845&2|13&2|713&4|475&1
936&5|121&3|307&1|306&5|111&4|323&1|237&3|148&3|137&4|257&4|742&2|591&2;476&4|932&1|930&2|932&1|225&3|928&1|546&2|458&5|244&2|933&1;936&5|121&3|307&1|306&5|111&4|323&1|237&3|148&3|137&4|257&4|742&2|591&2|476&4|932&1|930&2|932&1|225&3|928&1|546&2|458&5|244&2|933&1
654&3|274&4|433&4|168&4|651&4|684&5|11&5|978&2|172&4|226&4|134&3|340&1;1035&4|131&4|540&3|133&4|87&4|1283&3|326&4|873&3|367&4|319&1;654&3|274&4|433&4|168&4|651&4|684&5|11&5|978&2|172&4|226&4|134&3|340&1|1035&4|131&4|540&3|133&4|87&4|1283&3|326&4|873&3|367&4|319&1
301&1|294&2|333&3|269&3|751&3|304&4|327&2|300&5|328&5|331&2|258&4|1127&4;342&2|347&5|678&3|342&2|678&3|271&1|243&2|342&2|342&2|271&1;301&1|294&2|333&3|269&3|751&3|304&4|327&2|300&5|328&5|331&2|258&4|1127&4|342&2|347&5|678&3|342&2|678&3|271&1|243&2|342&2|342&2|271&1
162&4|28&4|208&4|403&3|234&3|292&5|543&4|616&4|276&3|121&4|846&4|205&3;1444&3|67&2|563&3|667&3|68&5|401&2|537&3|75&4|68&5|199&4;162&4|28&4|208&4|403&3|234&3|292&5|543&4|616&4|276&3|121&4|846&4|205&3|1444&3|67&2|563&3|667&3|68&5|401&2|537&3|75&4|68&5|199&4
300&4|174&5|294&3|894&3|483&4|316&5|435&4|315&5|739&5|153&4|520&4|276&4;127&4|66&5|88&5|100&4|66&5|127&4|88&5|88&5|100&4|98&4;300&4|174&5|294&3|894&3|483&4|316&5|435&4|315&5|739&5|153&4|520&4|276&4|127&4|66&5|88&5|100&4|66&5|127&4|88&5|88&5|100&4|98&4
322&3|497&3|603&5|203&4|176&3|174&5|11&3|652&4|188&3|661&5|197&5|76&3;544&4|222&2|9&5|460&4|544&4|291&3|471&2|100&4|460&4|237&4;322&3|497&3|603&5|203&4|176&3|174&5|11&3|652&4|188&3|661&5|197&5|76&3|544&4|222&2|9&5|460&4|544&4|291&3|471&2|100&4|460&4|237&4
23&5|333&3|89&4|258&3|100&5|92&4|270&3|137&5|772&3|1019&3|603&3|175&4;77&2|121&2|547&2|628&2|1157&1|385&2|1048&2|1155&2|24&2|582&3;23&5|333&3|89&4|258&3|100&5|92&4|270&3|137&5|772&3|1019&3|603&3|175&4|77&2|121&2|547&2|628&2|1157&1|385&2|1048&2|1155&2|24&2|582&3
72&2|541&1|443&4|194&4|508&4|300&4|33&3|941&4|117&4|161&3|79&4|485&5;827&2|276&4|407&4|1&4|246&3|871&3|2&3|276&4|94&3|187&4;72&2|541&1|443&4|194&4|508&4|300&4|33&3|941&4|117&4|161&3|79&4|485&5|827&2|276&4|407&4|1&4|246&3|871&3|2&3|276&4|94&3|187&4
567&5|1028&3|720&1|735&4|201&5|596&3|159&3|433&5|66&3|184&4|447&3|741&5;252&1|250&4|369&3|816&4|406&3|981&1|798&2|743&1|1139&2|841&1;567&5|1028&3|720&1|735&4|201&5|596&3|159&3|433&5|66&3|184&4|447&3|741&5|252&1|250&4|369&3|816&4|406&3|981&1|798&2|743&1|1139&2|841&1
260&3|288&5|895&4|325&3|264&3|313&4|258&5|748&3|678&1|272&5|310&4|294&2;100&5|886&4|11&5|886&4|433&5|690&4|690&4|886&4|100&5|433&5;260&3|288&5|895&4|325&3|264&3|313&4|258&5|748&3|678&1|272&5|310&4|294&2|100&5|886&4|11&5|886&4|433&5|690&4|690&4|886&4|100&5|433&5
