item_id;vectors
377;0.3599519|-0.017107636|0.68172145|-0.26960874|-0.40244424|-0.39546046|1.0423441|-0.9388151|0.24000098|0.030942872|0.56914914|-0.16218634|-0.19142967|0.30629012|1.0271375|-0.5623216|0.04812643|0.46046293|-0.3511981|-0.31891453|-0.353083|0.6228229|0.22528893|-0.21806523|0.26669282|0.15220134|-0.69260883|0.20045117|0.063192174|0.91433996|-0.3297667|0.61111635|-0.63871515|-7.998943e-05|-0.3364458|0.22877876|-1.0206956|0.41139543|-0.50245535|-0.44707626|0.44969288|-0.60701644|-0.15490103|0.89007676|-0.95019794|0.5627011|-0.15806466|0.012667894|-1.2754521|-0.14140287
378;0.44077632|-0.39559463|0.5779822|0.31323105|-1.1184493|0.13872026|0.19767198|-0.8763863|-0.23374327|0.112971485|1.2170913|0.537736|0.19850059|0.39429647|0.36128658|-0.42650032|0.5656663|0.6818476|0.16904405|0.69063926|0.006863594|0.48482072|0.33628994|-0.42327613|0.98502684|0.02775459|-0.28879106|0.64974254|0.26846796|0.3820138|-0.11416792|0.89226884|-0.1682235|-0.31812283|-0.13416547|0.563611|-0.88600355|-0.0013615936|-0.15071106|-0.30793893|0.4792394|-0.1735873|-0.77843916|0.4592371|-0.48958215|0.9897702|0.25442064|0.16494194|-0.6792886|-0.7269634
379;0.57036483|-0.98054194|0.4113929|0.5082502|-0.8354209|-0.58861613|0.67827296|-0.4459746|0.42336643|0.17491695|0.22241342|0.025634468|0.19660607|0.6932113|0.41775495|-0.40734118|0.8200137|1.1134285|0.17858908|-0.70787126|-1.0542318|-0.032282203|0.7388487|-0.040899485|0.6951467|0.20393413|-0.42003503|0.50081503|0.4227528|0.7094649|-0.4325785|0.87572914|0.17827046|-0.44341144|0.6209025|-0.32015085|-0.6222551|0.26230356|-0.48915076|-0.5999962|0.67890745|-0.2674774|-0.76186055|0.7806331|-0.1299519|0.81112444|-0.2747206|0.3227206|-0.67860085|-0.19021273
380;-0.3610931|0.08320847|0.40935847|-0.5540665|-0.61175466|-0.16014773|0.5750755|-0.16970286|1.4868677|0.11356731|0.115014285|-0.26081347|0.22261007|-0.083688885|0.036340505|0.39829224|0.69695735|1.256422|-0.5243156|0.091981165|-0.4942661|-0.14351222|-0.39230016|-0.29935664|0.6982314|0.23279692|-0.75005335|0.7698641|0.55037|0.113633394|0.004545942|1.0781739|-0.5005859|0.16057248|0.7320521|-0.32151204|-0.47034407|0.6071857|0.14995107|-0.7442976|0.05882272|-0.65170634|0.26918256|0.7346058|-0.31141272|-0.042772114|0.0012517273|0.4336364|-1.1252973|-0.18916167
381;0.05371158|-0.5969838|0.7543471|0.54500955|-0.6301328|0.104879186|0.3649844|-0.6317377|-0.2463801|0.6298081|0.28578517|0.87757415|0.82141554|0.50525403|0.4506157|-1.3177242|0.1991095|0.34938538|0.34264776|-0.8772632|-0.16528371|0.7401969|0.41277736|-0.48930526|0.14378089|0.5141677|-0.3728094|1.3920434|0.0055190027|0.09714228|0.043638647|1.0898118|-0.119987145|-0.37558556|-0.5469771|0.64389867|-0.7286003|-0.34336323|0.27403718|-0.28977638|-0.29784|-0.2463054|-0.86089957|0.40244758|-0.7990652|0.2709719|0.04898241|0.62981987|-0.646964|-1.1518786
382;0.29841137|-0.47748592|0.59569055|0.21170068|-0.41319028|-0.16398606|0.19328819|-1.0583773|0.5751973|0.33118695|0.96813756|0.5934682|0.5943036|0.10048595|0.36087525|-0.65498817|0.5024859|0.28126594|-0.44105828|0.32280344|-0.2986729|0.46374962|0.3293473|-0.18219286|0.49491322|-0.19533278|-0.38368407|0.9937351|0.24306972|0.2570813|-0.08379159|1.0987785|-0.49711382|-0.47908127|-0.38860917|0.063131414|-0.33641663|0.64882666|-0.03558669|-0.3210086|0.37386122|-0.44468826|-0.042903215|0.068296134|-0.66372526|0.15355381|0.29816598|0.22743407|-0.52244|-0.5682627
383;0.6060746|-0.73880327|0.6921747|-0.10710594|-0.836218|-0.30981866|0.039271325|-0.5389941|0.076165706|0.33128908|0.61215097|0.19640505|-0.12475553|0.031660303|0.48133373|-1.0304706|0.3939274|0.46938702|-0.24624592|-0.6416029|-0.41380423|0.6689618|0.24961273|-0.10319756|0.61488825|0.06288709|-0.51420856|0.5661053|0.69569504|0.36834958|0.07943812|1.0468638|-0.34437212|-0.39953715|-0.05896769|-0.1631963|-0.7993201|-0.09808396|0.23130414|-0.7541801|0.35350144|-0.1961762|-0.5343594|0.65535784|-0.48888776|0.55830216|0.16260943|0.80201834|-0.87614214|-0.75966257
384;0.4510151|-0.110297054|0.6646754|-0.3778389|-0.92430544|-0.21971464|0.13038655|-0.4161017|-0.6122653|0.3307658|0.9748248|0.43924257|0.13799879|-0.20625514|-0.20872205|-0.73030967|0.65771025|0.4851402|-0.3165036|0.6322171|-1.4145575|0.7427031|0.9676839|0.11868641|0.775115|-0.0019889106|-0.82560146|0.859547|-0.12566373|1.0122169|0.033584476|0.8008773|-0.6730101|0.32946837|0.14857008|0.42343995|-0.33149558|0.050030224|0.21222377|-0.5470308|0.25676656|-0.67774487|-0.3461645|0.09151554|-0.77967834|1.436109|0.22556537|-0.09891784|-0.85012394|-1.3145864
385;0.5481099|-0.5018664|0.66095734|0.30079582|-0.68826944|-0.29874998|-0.07380378|-0.28880334|0.23085052|0.5730159|0.6249011|-0.15768398|0.06454776|0.42135268|0.4194682|-0.92884904|0.624512|0.47867116|-0.04046376|-0.42673743|-0.64683974|0.06651634|0.07815173|0.101955175|0.8227237|-0.16344213|-0.69440365|0.77832675|0.47389638|0.32890588|0.22296822|0.65814453|-0.83496374|-0.1034558|-0.026050612|0.17046662|-0.44175965|-0.14403845|0.50376|-0.54310745|0.3995291|-0.065944165|-0.64164615|0.14093532|-0.6326643|0.6852915|0.821836|0.5787779|-1.3530637|-0.61019784
386;0.027820632|-0.29266825|0.64306283|-0.0031736568|-0.2241624|-0.34556264|0.32698587|-0.7414652|0.27600142|0.018743008|1.1744797|0.16060142|0.5533109|0.6340344|0.15819405|-0.6164077|0.40725136|0.80733114|-0.50044364|-0.27361277|-0.4150914|0.48235822|0.63955235|-0.043017745|-0.06025046|-0.14252701|-0.81681114|1.1627817|-0.14228639|0.5415205|-0.27940503|0.7647213|-0.8198881|-0.3333966|-0.35875624|-0.18845683|-0.44244483|0.30759418|0.09959081|-0.049187362|0.57078004|-0.01530984|-0.11242291|0.36617053|-0.12167987|0.45349714|0.45662296|0.66142786|-0.45008916|-0.2836101
387;0.35399988|-0.28582314|0.85814065|-0.17611495|-0.6982403|-0.17358783|-0.00939101|-0.7059642|0.19605355|0.34432623|0.39924783|0.18912756|0.26749673|-0.08699697|-0.06318882|-0.4787788|0.6774907|0.47992766|-0.3932323|-0.34456456|-0.56952584|-0.043688327|0.2112172|-0.4236298|0.42796472|-0.41436324|-0.5565559|0.64965695|0.15802422|0.083446056|-0.28460485|0.67933965|-0.4358538|-0.17057724|0.13460085|0.15376604|-0.3555358|-0.13991533|0.26716575|-0.46217996|0.3016753|-0.15224144|-0.28447777|0.17640223|-0.89547396|0.48007262|0.065979734|0.5300954|-0.49519193|-0.3995284
388;0.22202435|-0.4433466|0.55911624|-0.06622654|-0.79483056|-0.5157617|0.16596921|-0.6830972|-0.2232614|0.28714642|0.8173595|0.15480489|-0.49835396|0.10754798|-0.050801694|-0.37983438|0.69683605|0.06467271|-0.2866696|0.6944752|-0.31919897|0.35274816|0.3935518|-0.13314182|0.89918923|-0.3295597|-0.35038143|0.2266567|0.19900784|0.8293972|-0.09592152|0.28320056|-0.17123449|-0.4648677|-0.25691646|0.44443625|-0.2205824|0.024654955|0.3098048|-0.7219243|0.6356089|-0.20572804|-0.77461284|0.5720444|-0.64384574|0.548462|0.54611826|0.21663249|-0.925063|-0.6935203
389;0.63422096|-0.870301|0.39397484|-0.1928915|-0.53417|-0.5509235|0.5576366|-0.29033682|0.072189465|0.25020498|0.35148627|-0.16453572|-0.5845331|0.12030925|0.60159636|-0.47956562|0.51149225|0.6057853|-0.9540348|0.63772434|-0.83871126|0.15470505|0.37831968|-0.3586562|0.6836574|-0.6021866|-0.29444563|-0.18750417|-0.16351384|0.15633231|-0.3603676|0.34684473|-0.20106545|0.14887767|0.02522251|0.28331122|-0.537321|-0.33039242|0.17273974|-0.30981356|0.2678901|-0.24218419|-0.77954435|1.0234838|-0.7682253|0.6884788|0.64310515|0.80586827|-0.68022263|-0.5564172
390;0.31003544|-0.77299976|0.5023378|0.090935335|-0.66554296|-0.055572197|0.50193155|-0.43953675|0.1505823|0.19023092|0.6475453|0.054294214|0.35041493|0.47739545|0.62351805|-0.2319209|0.9017908|0.8138906|-0.37953797|0.050870158|-0.726669|0.7632377|0.392972|-0.43191218|0.3201818|0.19171052|-0.5295391|0.34602734|0.117985524|0.5801892|-0.3568784|1.1391898|-0.10738368|0.008907527|0.14908125|0.353492|-0.6362526|0.04213711|0.24282888|-0.69095105|0.2974304|-0.4890539|-0.49619603|0.52995884|-0.4868706|0.72589874|0.21400999|0.9576217|-0.45354587|-0.2340692
391;0.44086617|-0.46178678|0.865672|0.53005433|-1.3473238|-0.054016918|0.05482483|-0.6010629|-0.017711684|0.38284895|0.28124654|0.2549774|0.6774374|0.32648283|-0.006542444|0.0016746521|0.6196867|0.73519874|-0.1329624|-0.5711712|-0.6553886|0.33876753|0.23635459|-0.8786831|0.35231894|-0.1249308|-0.9279407|0.90296185|0.3647878|0.60466176|-0.62144864|1.089436|-0.33356392|-0.06376235|0.22966234|-0.07759172|-0.45662564|0.078176744|0.41870302|-0.86011446|0.20810804|-0.31655714|-0.013852179|-0.16118571|-0.82664686|-0.046969414|0.2093518|0.47856516|-0.3927717|-0.14979216
392;0.28221408|-0.83139086|0.53114635|0.41518116|-0.5004749|-0.12690318|0.20616537|-1.0885|0.5890245|0.4977771|0.7990964|0.81103|0.33394516|0.44853425|0.17916866|-0.01044637|0.2392412|0.8076306|-0.44115528|-0.1232286|0.08349961|0.52639145|1.0862558|0.36582592|0.3161155|0.31858134|-0.47074667|0.26550418|-0.50765675|0.48246503|0.040651828|1.4110317|-0.750365|-0.57623273|-0.32983303|0.22412139|-0.12791032|0.3064593|0.23278746|-0.5321062|0.30348194|0.056057632|-0.22792798|-0.34030476|-1.1271983|0.2572669|0.6874325|0.32856822|-0.49237055|-0.07833144
393;0.45933318|-0.62519073|0.27106398|-0.2318966|-1.0330918|0.27399266|0.16052327|-0.7403508|0.34844542|0.42927915|0.48424938|0.2860026|0.5354241|0.11004187|0.8592306|-0.8790014|0.39411977|0.69704604|-0.60345197|-0.051314|-0.6209471|0.47793856|0.50047374|-0.6000942|0.13786334|-0.036613412|-0.29828703|0.59395236|0.30482402|0.40796304|-0.041361883|1.0408723|-0.24498555|-0.03182009|0.15601902|0.31820813|-0.55406445|0.591184|-0.2482011|-0.5064569|0.4474119|-0.47951272|-0.6700753|0.12839174|-0.42434394|1.0394413|0.16185732|0.5636228|-0.2323919|-0.20846812
394;0.4170841|-0.36149037|0.77238584|0.34255582|-1.5333345|-0.9862439|0.30736414|-0.6729888|-0.26449448|-0.12478098|0.32763982|0.41409642|0.28500026|-0.36528802|-0.25252265|-1.0903132|0.44921625|0.99621785|-0.36619067|-0.09995483|-0.9878417|0.88063276|0.936095|-0.24998488|0.24806443|0.5459481|-0.38849172|0.2064301|0.043668807|0.27241158|-0.116995014|1.1299903|-0.024450809|-0.335193|0.20365061|0.44463307|-0.54840964|0.30077884|-0.6315019|-1.1348066|0.4468831|-0.78051484|-1.1643701|0.18711682|-0.7525685|0.88408685|0.049641937|0.9505957|-0.47756547|-0.8598745
395;0.11758362|-0.425763|0.5068259|0.13292289|-0.7891279|-0.5581004|0.47226408|-0.41804618|-0.2581923|-0.17334983|0.9566834|0.45584217|0.22365648|0.1995856|0.15074392|-0.4916852|0.56161606|0.7864197|-0.15803677|0.08288228|-0.29095873|0.8096762|0.9434758|-0.48022074|0.4358926|0.4107094|-0.7459538|1.0851538|-0.2015883|0.65709734|-0.4997959|0.35595512|-0.45424566|-0.4015529|-0.231814|0.53079045|-0.644343|-0.0682956|0.020195775|-0.52661926|0.4698387|-0.4363521|-0.40298274|0.5484072|-0.82201934|0.51245666|0.064894855|0.77487636|-0.4499444|-0.647158
396;0.4893341|-0.1872688|0.49744737|-0.15748335|-0.38972247|0.70215464|0.19503641|-0.72280383|0.16675903|-0.046957314|0.5966129|0.2178261|0.19122866|0.22439304|-0.079102665|-0.6378543|0.49463704|0.629902|-0.9629847|-0.10617772|-0.586049|0.32929102|0.46809852|-0.1460393|0.61520374|-0.14550297|-0.4861969|0.29278705|-0.020428166|0.4883818|-0.6057734|0.73613167|-0.05718173|-0.28962108|-0.22013433|0.19339193|-0.83273256|0.14273047|0.03834226|-0.85582864|0.41267654|-0.46032542|-0.6748859|0.56720656|-0.1582692|1.0538621|0.28964844|0.82802176|-0.45018113|-0.5718011
397;-0.14953163|-0.3715269|0.8064542|0.25655633|-0.154782|-0.21484724|0.5150162|-0.8173984|0.96942055|0.1740705|0.6615358|0.5813152|0.786881|0.31906167|0.018495172|-0.64062285|0.45232612|0.7500307|-0.55868775|-0.022437796|-0.5293012|0.47214144|0.53179187|0.116402805|0.3212762|-0.15297337|-0.6743504|1.4904407|-0.0035364032|0.62467164|-0.08214042|0.7258013|-0.7280195|-0.031724334|-0.5908412|-0.25239202|-0.97717434|0.51353157|-0.37662348|-0.290034|0.69672716|-0.3141243|-0.048580617|0.15356979|-0.50722957|0.59981924|0.2622733|0.13019317|-0.67880243|-0.3699926
398;0.2974858|-0.3159636|0.20108497|-0.14490904|-0.17537183|0.017821401|0.30935204|-0.74258876|0.53215927|0.49759477|0.658986|0.25092614|0.09377139|-0.30839837|1.0494508|-0.91379845|0.4397646|1.058234|-0.5576779|-0.57159346|-0.6512963|0.43543786|0.527075|-0.257662|0.4298275|-0.54920816|-0.45500866|0.20432314|-0.31532907|-0.0680947|-0.42086786|0.58449626|-0.64674675|-0.4178087|-0.15391822|-0.117812455|-0.45223412|0.12838444|-0.29573143|-0.35260254|0.6417056|-0.17572507|-0.51080525|0.39700136|-0.5262653|0.23502305|0.7691462|0.60655785|-0.72888803|-0.26707643
399;0.23076439|-0.31287634|0.7377514|0.061404876|-0.47886145|-0.2803496|0.31785095|-0.49904245|0.38749558|0.20342393|0.28706264|-0.10768901|0.15616348|-0.102127075|0.36863846|-0.5122069|0.19654268|0.8203186|-0.50274825|-0.20996986|-0.55969167|0.19220462|0.39672053|-0.5493526|0.6031974|-0.074817136|-0.71948636|0.3941134|0.12178506|0.28892684|-0.3083914|1.4420727|-0.3084657|-0.06780891|-0.08849836|-0.118227005|-1.0028286|0.29452354|0.040665276|-0.6385348|0.15490988|-0.36334592|-0.28935075|0.4979964|-0.69497645|0.40786386|0.28290305|0.5405512|-0.6881564|-0.052987248
400;-0.016096056|-1.0069921|0.9928154|0.40788615|-0.30715925|-0.28030604|0.042753384|-0.68661255|0.45537865|0.42160642|0.2842645|0.6587972|0.61287904|0.4102248|0.28284705|-0.9576739|0.55411536|0.950313|0.12642527|-0.09849716|-0.6695954|0.5094884|0.48468125|0.114011824|0.58156866|0.09297733|-0.337594|0.36829826|-0.05084169|0.58153147|-0.7128634|0.5765936|-0.29411188|0.108960226|0.059838235|0.6138234|-0.97657704|0.07215722|0.19854489|-0.4285531|0.6447517|-0.7168299|-0.48170683|0.268061|-0.6046349|0.17735633|0.21469098|0.029698133|-0.65282416|-0.18110067
401;0.24183321|-0.27680704|1.0296521|-0.13793348|-0.63241833|-0.0071894526|0.18659334|-0.31601113|0.4730689|0.2862201|0.8406363|-0.30569577|0.46301258|0.687829|0.65343404|-0.73902315|-0.24575698|1.1157906|-0.15422702|-0.111522265|-0.917413|0.58999157|0.37576765|-0.61695695|0.4845303|-0.22648379|-0.8822073|0.6032079|0.41348627|0.023975313|-0.57905686|0.6396711|-0.45282745|-0.11691418|-0.9119481|-0.11736405|-1.5382932|0.033640772|-0.42256236|-0.035894394|0.21103804|-1.0183308|0.002957344|0.060501188|-0.6831841|0.5039826|0.26757637|0.13262329|-0.6843306|-0.32690364
402;0.15065622|0.29065743|0.80378276|0.54440105|-0.18858469|-0.56383|0.22387365|-1.1248189|0.4788139|0.61166286|0.14697948|-0.2758736|0.26895514|0.6683117|-0.010333359|-0.73174995|0.3811964|0.90801954|0.5307689|0.19934317|-0.4821578|0.49206406|0.45049393|-0.06605545|0.62995666|0.20034301|-0.5885411|-0.0590775|0.34176704|0.47396222|-0.25041667|1.2182724|-0.547858|0.72554266|0.5020838|0.39022017|-0.280794|0.49891812|-0.105407536|-0.20532498|0.3231839|-0.49134982|0.014309883|0.21980625|-1.3634038|0.55021787|-0.32122868|0.6542449|-0.88809335|-0.7249304
403;0.53463817|-0.550444|0.7465568|0.08956365|-1.0181916|-0.62246066|-0.030514523|-0.9773917|0.37218583|0.21311766|0.40294594|-0.35871232|-0.27397156|0.27704668|0.41876745|-0.26750278|0.756369|0.604221|-0.20730774|-0.41290215|-0.23616251|0.05433014|0.19649029|-0.39005956|0.26116824|0.06896049|-0.73271364|0.8655305|0.49312985|0.31559995|-0.23870413|1.0468986|0.040207326|-0.14683865|0.13052773|-0.029719085|-0.38255996|-0.27254945|-0.005032588|-0.64765835|0.2920641|-0.44178036|-0.51150125|0.07852915|-0.36934173|1.0952154|-0.23018503|1.3113959|-1.0282291|-0.3973569
404;0.5732386|-1.0782931|0.032132804|0.6296666|-0.969108|-0.4494598|0.42823648|-1.1783595|0.4453908|0.7871758|0.6837322|0.9781355|0.47430044|0.36346015|1.2543277|-0.31039697|0.046718776|0.85769314|0.32855234|0.12871072|0.5175682|0.662861|-0.348936|-1.3087113|0.99672854|0.82510763|-0.5340459|0.33213496|-0.1315983|0.16531594|-0.6823636|0.20550007|-0.5168174|0.6372619|-0.20464388|0.58796954|-1.0370979|0.21622875|-0.063336186|0.34024936|0.62259066|-1.1906172|-0.76750827|0.16176976|-0.8729689|0.8575406|1.0148896|0.92157185|-0.7574534|-1.005807
405;0.40421695|-0.5190024|0.19555816|0.010355514|-1.3178616|0.2568406|0.355836|-0.7005129|0.049006134|0.034337625|0.33704156|-0.16414823|0.34280974|-0.014204264|0.00041896105|-0.47722155|0.46034846|0.73518676|-0.10234201|0.638868|-0.67171776|0.57293886|0.8232446|-0.26411283|-0.07593632|0.21716857|-0.5984088|0.6767289|0.79796374|0.934039|-0.18182313|0.6197429|0.26518905|-0.30489555|0.4613182|-0.16432822|-0.37391707|0.14901176|0.008343169|-0.5425005|0.14666042|-0.6564708|-0.20768532|0.63494384|-0.15101188|0.70002586|-0.15036553|0.15516728|-0.21554682|-0.364541
406;0.108618066|-0.7723789|1.0584998|-0.09788911|-0.89542985|0.06906806|0.34962875|-0.48723358|-0.08958636|0.25403538|0.21426645|0.6981135|0.82855135|0.29359007|0.5336412|-0.22533652|0.47504056|1.2580743|-0.0058606565|-0.7093993|-0.28769848|0.70064086|0.5396814|-0.018781781|0.79518545|0.47759384|-0.8377703|0.8093776|0.4257548|0.6626221|0.0053644925|0.8841809|-0.58718795|-0.07504064|0.15591331|-0.3221698|-0.75613564|-0.036652595|-0.09629444|-0.7108727|0.6924026|-0.04986608|-0.4336494|0.35281172|-1.0493559|0.8730891|0.33117044|0.34468874|-1.0834812|-0.54015994
407;0.3772522|-0.46339056|0.56539106|-0.18614449|-0.27346095|0.0046938807|0.4476824|-1.1050627|0.933343|0.34279484|0.7878948|0.053535387|0.5537293|0.14351149|0.44625637|-0.37525547|0.3297087|0.79244906|-0.20381922|-0.38030502|-1.171227|0.53342175|0.4708594|-0.012882948|0.52809465|-0.7878806|-0.5997858|0.078921735|-0.79943407|0.26447004|-0.36345887|1.4562495|-0.49875882|-0.36348897|-0.047586173|-0.560716|-1.2188305|0.15469137|-0.42771587|-0.7789844|0.5862054|-0.2707466|-0.25818095|0.7809283|-1.3463717|0.4178757|1.4060421|0.15103969|-0.391401|-0.67159384
408;-0.33600432|-0.56145066|1.5247595|-0.2737285|-1.3586084|0.18068095|-0.58373797|-0.56669384|0.69182014|0.3039923|0.7691976|-0.25839937|0.039111346|-0.2565539|-0.4213137|-1.2266791|0.6451138|1.2451968|-0.24497595|-0.17591795|0.034267724|0.5348553|0.68207145|-0.19069517|0.14326727|0.060515646|-0.48544282|1.282428|0.38438433|-0.008093864|0.62560457|1.021431|-0.31835002|-0.49268198|-0.25706106|0.2159042|-1.2469271|0.2726037|0.07256025|-0.77836764|0.22538002|-0.3180672|-1.0278275|0.45893386|-1.2132719|0.37542272|0.31678095|0.46163854|-1.1699336|-0.47129443
409;0.2413398|-0.7979656|0.23921901|-0.4069867|-1.4752636|0.25252247|-0.417133|-0.8731546|0.6643772|0.31655768|1.1047738|0.3046068|0.39074463|0.84669465|0.6217897|-0.8361528|1.1341505|0.75126344|-0.44528395|-0.33991116|-0.9463773|0.46199197|0.26473033|-0.35451096|0.74612033|0.27206278|-0.2780295|0.2407647|0.44128662|0.509588|0.11930314|1.6849761|-0.23017144|0.1406375|0.31367326|-0.15476856|-0.5957046|0.17916283|-0.41688168|-0.6265564|0.009920478|-0.98181903|-0.9063035|0.66634667|-0.6418907|1.0160645|0.44620642|0.5251336|-0.6239354|-0.67875206
410;0.14435562|-0.5291544|0.5655922|-0.12473805|-1.2310447|-0.5539625|0.45069718|-0.90599227|-0.05000271|0.18498203|0.8878437|0.16702686|0.2795491|0.5930568|0.67519355|-0.14181376|0.24742281|0.7332719|-0.6850637|0.28866005|-0.5566739|0.10061541|0.5172307|-1.174052|0.94894993|0.124752894|-0.37218314|-0.026354194|-0.058456898|0.34037566|-0.47911552|0.5384985|-0.07015358|0.16543157|0.2727232|-0.24484476|-0.42439348|-0.06452359|0.2921793|0.16974258|0.72947204|0.23193803|0.20107847|0.7367256|-0.7117626|0.7842082|0.2504993|0.9796139|-0.26320037|0.10114837
411;0.6829038|-0.2542956|0.17776465|0.045137137|-0.8320716|-0.049479112|-0.006041169|-0.8558121|-0.406861|0.3639583|0.68305635|-0.052461997|-0.1533826|0.46591014|-0.3627358|-0.5509626|0.48432082|0.24690774|-0.3897126|-0.37981063|-1.1768413|0.1955809|0.26898217|-0.19700462|-0.14531946|-0.27125704|-0.79219073|1.0684471|0.026729673|0.3496849|-0.024839982|1.1866204|-0.40226123|-1.0380652|0.39778686|0.61273515|-0.5434418|0.15690403|0.1640886|-0.9660394|0.46486327|-0.67588216|-0.24048018|0.51214325|-1.1680815|0.25599664|0.67451644|0.14822647|-0.34380722|0.031327456
412;0.6732198|-0.3684218|0.4314819|-0.22702836|0.24823338|-0.83194476|0.3387605|-0.89694566|0.14608088|0.2432276|0.22726703|0.2210942|0.29542467|-0.52551526|0.010807872|-0.5282967|0.7997278|0.5746789|-0.96962404|0.25930554|-0.976169|0.11369732|1.0699649|-0.5771809|0.18940198|-0.007176895|0.037952006|0.48053193|-0.037316382|0.36456612|-0.3059376|0.71313006|-0.4361527|-0.1998492|-0.052836444|-0.21110132|-0.8032962|-0.17905854|0.16222554|-0.52910644|-0.081712306|-0.012793273|-0.4817973|0.3468844|-1.0252464|0.85771674|-0.039390445|0.84840596|-0.36943093|-0.013278335
413;0.39071935|-0.5623038|0.6783496|0.18957919|-0.22520298|-0.29531938|0.18897603|-0.83146834|0.5197013|0.81591964|0.5511326|0.65728664|0.19810988|0.32529774|0.519059|-1.1726756|0.54414034|0.5359602|-0.41092753|0.022702523|-0.4649321|-0.093895465|0.5345064|-0.41808543|0.087263614|-0.24269192|-0.7114074|0.39996135|0.6779257|0.21629311|-0.23569523|1.0657121|-0.16432865|-0.37282172|0.19311957|0.549703|-0.3708489|-0.010314375|0.50503016|-0.37364396|0.029034525|-0.56039023|-0.81443596|0.7539513|-0.6475497|0.7496758|-0.07267481|0.97926396|-0.5375296|-0.44085184
414;0.2847435|-0.6942032|0.6341241|0.3831331|-0.6909415|-0.20172909|-0.09361109|-0.88297844|0.22110938|0.6760704|0.5833041|0.3808036|-0.12897477|0.18565801|0.43715173|-0.60788894|0.5151759|0.72678787|-0.35313237|-0.33023155|-0.43280882|0.15208754|0.9887512|-0.41816732|0.15618539|-0.15493077|-0.27172503|0.87489796|0.16972625|0.28203115|-0.25378865|1.1730652|-0.35810608|-0.28433824|-0.12729482|0.09052512|-0.8842529|0.07859697|-0.18244556|-0.4882542|0.49830186|-0.38918778|-0.406932|0.51864207|-0.47490275|0.7550253|0.55919105|0.28873917|-0.60694456|-0.42642748
