item_id;vectors
480;-0.7944051|0.30957928|-0.2595197|0.67854863|-0.27875295|-0.9399005|-0.76404977|0.0060018525|-0.30797675|0.7654965|0.39859834|0.1766471|-0.23088317|0.17291963|-1.029784|-0.23038444|0.07125665|0.10457167|-0.41908097|0.07749653|-0.29262993|0.85590196|-0.5630193|-0.40007585|1.0052305|0.36774433|-0.3191022|0.0018144744|-0.769817|-0.3440457|0.22243838|0.16065794|-0.13002834|0.49275157|0.60489297|-0.011772901|-0.7421038|-0.13201822|0.5601118|0.549151|-0.7195854|-0.5842585|-0.44985586|-0.15920338|0.38362652|0.6437497|0.43254408|0.03123831|0.7658413|0.64009404|0.4351883|0.1323865|-0.32982224|-0.25593877|-0.51371336|0.27188322|-0.21027802|0.39283675|-0.34790608|-0.3081749|-0.64740247|0.097239375|0.93135613|-0.5544946|-0.31868532|0.4873342|0.15360051|-0.5186363|-0.31151682|-0.26219398|-0.20614412|0.932392|0.710631|0.54285234|0.24454492|-0.36506307|0.03617964|1.7422421|0.7700702|0.86379796|0.15032881|0.39773396|-0.422544|-0.4348208|-0.30075383|0.71035194|-0.7923123|0.7738924|0.3252256|-0.4413387|0.8400372|0.42000693|-0.32927394|0.2583187|-0.14194444|0.5689097|-0.30563638|0.03535703|-0.41756004|-0.426768
481;0.18924153|-0.13785249|-0.5857697|-0.32719457|0.39263436|-0.4116134|-0.553319|-0.097105026|-0.22067064|0.06479016|0.043970108|-0.21921127|-0.94349575|0.0038265586|0.65920454|-0.50988835|0.6401193|0.08793096|-0.635897|1.0276413|-0.3554212|0.445597|-0.5980358|-0.09790656|0.47958347|-0.6654148|-0.13594988|-0.04976768|-0.36910826|-0.08503342|-0.255454|0.40462813|-0.20805764|0.41261175|0.30140346|-0.6046725|-0.59319437|0.05254676|0.025271602|0.64274126|-0.38966763|0.20395467|0.120108634|-0.013125643|0.07692665|0.516267|-0.07690683|0.15174331|0.4269323|-0.064102024|0.8192638|-0.40225455|-0.06270245|0.10180831|-0.031337768|-0.01658174|-0.02598317|0.5462434|-0.16831617|0.28484875|0.5835514|0.006822571|0.6177098|0.05315791|-0.15121561|0.7498625|0.03976974|0.31963176|0.49389187|-0.212477|-0.9380951|-0.0034565926|0.27500984|0.3995838|0.567908|-0.38562697|0.47561598|0.5524588|0.32707414|0.40356123|-0.011301637|0.44559756|-0.0003029406|-0.10886115|-0.09952378|0.47419095|-0.09645337|0.20726702|0.74911046|-0.09713383|0.30435434|0.12959607|-0.2792142|0.5954633|-0.976663|0.24309692|-0.466812|-0.5431602|-0.63664377|-0.42770928
482;-0.76149905|0.83093894|-0.3144409|0.6094706|-0.06354159|-0.770628|-0.7697984|-0.18859261|0.3846619|-0.10005036|0.04177606|0.37914705|-0.3442741|0.21651918|-0.6594627|-0.66766256|-0.7414073|-0.008639302|-0.23651537|0.4983836|-0.009893239|0.39226496|0.34295532|0.6454555|0.5936562|0.57862353|0.32066336|0.29188085|-0.9898621|-0.5640322|0.45551294|0.51718336|-0.46629128|0.92627263|0.2401255|-0.2122879|-0.39264345|0.15287232|0.37243903|1.2051816|-0.8225697|0.39599517|0.3097175|-0.116948545|0.48940045|-0.6479323|0.16813104|-0.12591255|0.7611103|-0.12325904|-0.21322551|-0.22475347|0.037934512|0.6302426|-0.6963694|-0.16875494|-0.06051226|0.41318163|-0.34600607|0.58531356|-0.10575308|0.37028044|0.105125785|-0.32334256|-0.35788178|0.38478512|0.14237006|-0.2385349|0.42045772|-0.17588517|-0.18335749|0.55018795|0.6425462|-0.052255362|-0.20122603|-0.8967305|0.35439825|1.2743137|0.2324647|0.42923585|0.3031966|0.43511376|0.030174911|0.20107257|0.15294579|0.1542614|-0.56644267|0.39235085|0.65774035|-0.25984237|0.26456657|0.22418986|-0.25115344|0.9817203|-0.06398454|0.59855455|0.1912918|-0.3822754|-0.59647655|-0.5864244
483;-0.39380813|-0.12720874|-0.09073694|0.03246802|-0.14592476|-0.7191449|-0.07509145|0.07608305|0.21923259|0.041927293|0.49105912|-0.35080203|-0.91216826|0.96829087|-0.15443334|0.22384386|0.48408568|0.23358688|-0.21268827|1.0507684|0.28890744|0.64168704|-0.14037052|-0.5677092|0.07317999|-0.14636585|-0.49206156|0.22275333|-0.14210677|-0.49170327|-0.10043737|0.75949913|0.11998458|0.6460463|0.05036185|-0.08434528|0.20911372|0.45066306|0.06898385|0.7480197|0.17957698|-0.16766973|0.28411338|-0.5578817|0.47119096|0.7113996|0.29177785|-0.35694355|0.8560373|0.206539|0.7165854|-0.07366884|-0.25942308|0.45051515|-0.6810527|-0.18154678|-0.2191925|0.11598015|-0.3370011|0.53182083|-0.24454774|0.4040447|-0.19865054|-0.4396261|-0.23788038|0.5872344|0.18665883|0.15714933|0.20670559|0.15837355|-0.59830695|-0.17358583|0.09261277|0.13614663|0.19400139|-0.25015453|-0.25101846|0.9666617|-0.096239984|0.024091393|0.5039769|0.2928212|0.2311467|0.53567076|-0.85661817|-0.20368066|-0.40981382|0.2637528|0.8034449|-0.3916151|-0.05637014|0.36686933|-0.7458781|0.32946843|-0.27098367|-0.0415349|-0.9506126|0.05682817|-0.8271047|-0.24639922
484;-0.4721474|0.6138964|-0.009562243|-0.19525267|-0.74641514|-0.32167375|-0.6057055|0.12768045|-0.1945886|-0.33856148|0.793255|-0.5659092|-0.21492936|0.23016489|-0.10293633|-0.16855696|0.07135725|0.35725668|-0.3096114|0.28503427|-0.0055802763|0.7063248|-0.4361348|0.32355845|0.57847273|-0.19522963|-0.75536454|0.090563826|-0.16025397|-0.6426374|0.32150865|0.12237722|0.23457278|0.7305082|0.07658789|-0.28929585|0.09472327|0.027634475|0.1872732|0.32738203|-0.45796508|0.20533061|-0.6254592|-0.40151474|0.40248188|0.45464838|0.4720142|-0.38444695|0.98409575|0.9375475|0.13020164|-0.5064262|-0.14545125|0.16579603|-0.26774657|-0.44192564|0.03216937|0.39482504|0.09915063|-0.29500756|-0.6485551|0.14977989|0.7505514|-0.48043847|0.32023504|-0.48783222|0.47374615|0.051325917|0.23524295|-0.2956554|-0.17976773|0.38938668|-0.066061884|0.29498664|-0.16337398|-0.1422768|0.12731011|0.2414127|1.0056812|-0.30124274|0.33170602|0.16723657|-0.40774792|0.13062918|-0.7733113|0.4363419|0.17672051|0.24534626|0.6342709|-0.59809214|0.43162376|0.31365514|-0.11236526|0.9142723|-0.51373476|0.5982138|-0.051668145|-0.28930667|-0.0693059|-0.017676592
485;-0.74734837|0.37468463|0.19244099|-0.056973323|-0.24954802|-0.37345433|0.006732881|0.4174945|-0.393498|0.41835427|0.4488895|0.059867293|-0.60936713|0.025660664|-0.28519943|0.20467813|-0.11129763|0.449934|-0.32502028|0.26041794|-0.34137663|0.57641095|0.04524815|0.28205496|0.4573407|0.057757188|-0.52705413|0.018806942|-0.5142724|-0.41624513|0.39866757|0.28576875|-0.21084094|0.20240217|0.36730844|-0.1135695|-0.21753879|-0.22284368|0.18469013|0.15578046|-0.3828265|0.005869776|-0.79898953|-0.587707|0.036720872|0.35838407|0.19657663|-0.12464099|0.7832711|0.17237617|0.6675702|-0.5828929|0.0131062865|0.0740488|-0.14883602|-0.5353555|-0.067001656|0.44958708|-0.594981|-0.07761273|-0.47055998|0.5664889|0.21680446|0.025024667|-0.40821993|0.12553571|0.117772326|-0.4726789|0.9606121|-0.06368904|0.22268409|-0.13828444|-0.09563905|0.45827454|0.5381265|-0.6654047|-0.12947078|0.6307981|0.63650453|0.6729514|0.5374882|0.40902537|-0.09088883|0.4962105|-0.4523079|0.70536315|-0.044087484|1.0276868|0.030511856|0.03491047|0.3998146|0.09943467|-0.49151072|0.40255973|-0.300501|0.42213264|-0.2801953|0.29315877|-0.40471068|-0.52471256
486;-0.56331736|0.34149042|0.040992256|-0.005417973|-0.623847|-0.8002155|-0.6893919|-0.25306267|-0.2006517|-0.009047583|0.013742596|-0.19608785|-0.37899038|0.785738|-0.5757913|-0.03003411|-0.044405475|0.085439|-1.5257995|0.4444697|-0.41636026|0.8051241|-0.55456775|-0.63289016|-0.07145926|-0.022701211|-0.3351264|-0.25865996|-0.28799656|-0.58109665|0.53737015|0.59279704|0.33879775|0.14280996|-0.0884939|-0.4386827|-0.19161454|0.47025606|0.18455604|0.35342774|0.071706876|0.31825066|-0.56706107|0.21502629|0.30069816|0.60637236|0.74270606|-0.31484047|0.6188247|0.018867388|0.50685483|-0.02779866|-0.08507985|0.29805946|-0.39393264|-0.5672161|-0.3041117|0.38944954|-0.5239793|0.22451402|-0.4674036|0.5889952|0.18793152|-0.07741755|-0.88203716|0.21777797|-0.13700265|0.0178193|0.08989546|0.18018848|-0.70591176|0.48156342|0.32213038|0.79893905|0.43103752|-0.24247333|0.09657775|0.5469365|1.0261471|0.122038454|0.11950207|0.9455399|-0.38947886|0.32062224|-0.056344807|-0.108477056|-0.1077365|0.56267124|0.8671202|-0.6248146|0.7573259|0.27282473|-0.708785|0.49172455|0.18385056|0.39540762|0.36361474|0.15819101|-0.56503874|-0.09435348
487;-0.3736887|0.24293835|-0.084008195|0.38148123|-0.27932084|-0.7201028|-0.39479238|0.3808982|-0.13857907|0.08445349|0.28951478|0.2156128|-0.5145129|0.07674998|-0.16650619|0.2870466|0.14568001|-0.33506414|-0.6074606|0.62312496|-0.4630697|0.9926816|-0.5041542|-0.5045809|0.14153215|-0.24094881|-0.34966743|0.07062681|0.14441296|-0.69623625|0.51828575|0.49010506|-0.12179342|0.1517216|0.5575398|-0.38653016|-0.20314443|-0.14752826|0.2242673|0.76708615|0.28066874|0.119656816|-0.50446385|0.040182874|0.94421214|0.28043848|0.5424267|-0.15599574|0.7825874|-0.023848832|0.25252607|-0.108861536|-0.007457435|-0.26490158|-0.14543936|-0.63416433|-0.09972417|-0.0017522573|-0.28961995|0.6121139|-0.02106002|0.5180483|0.015384525|-0.08219066|-0.33639407|0.25615087|0.07821971|0.114731625|0.188018|-0.10675331|-0.8749919|0.26650712|0.14756204|-0.115492076|0.45653427|-0.60080826|0.099934995|0.7237451|0.19208348|0.6943108|0.626803|0.0021108985|-0.32813987|-0.14524347|-0.4977653|0.61739486|-0.4809008|0.44964412|-0.015540481|-0.511343|0.42727596|0.73375475|-0.5870582|-0.15134823|-0.12714587|0.4846446|-0.35656014|0.33452713|-0.033044606|-0.10188541
488;-0.42525032|0.61725545|-0.29645136|-0.077956066|-0.29502943|-0.6249731|-0.10989967|-0.098348886|-0.43830615|0.03167379|0.19229415|-0.05452808|-0.5893927|0.18086098|-0.4460355|-0.23259996|-0.35838664|0.16704693|-0.68541527|0.036447674|-0.75210387|0.56479084|-0.76300204|-0.3548512|0.5286433|0.1934118|-0.06158848|0.089444876|-0.54230595|-0.6581794|0.6776762|0.37094462|0.06959748|0.18823001|-0.18834831|-0.21559396|-0.47234726|-0.7117298|0.27028173|0.19124818|0.079601064|0.42162418|-0.27542013|-0.21295395|0.19153665|0.30652875|0.6760354|0.0099819815|0.8623363|0.37667203|0.33548704|-0.1140336|-0.47311348|0.25518888|-0.1451612|-0.7010916|-0.3058487|0.50100535|-0.8687505|0.06183452|-0.5220131|0.21499808|0.28458926|-0.21569036|-0.5630722|0.6480316|0.7178501|-0.65000975|0.23440915|-0.18151855|-0.5976356|0.5629331|0.31808287|0.12882757|0.11431441|-0.9038663|0.15206206|1.052552|0.63952386|0.15474567|0.47778675|0.50499225|0.22084862|0.22385725|-0.6637193|0.22334696|0.102530494|0.7468065|1.1330779|0.48428345|0.09075351|0.11980699|-0.3723066|0.15832482|-0.41684347|-0.24236947|-0.024033725|-0.1942691|-0.658741|-0.29407093
489;-0.4674526|0.34284496|0.06750189|0.5668046|-0.23706219|-1.1899235|-0.40509057|0.26320612|-0.17530818|0.27703404|1.0348724|-0.23184666|-0.70587265|0.6061233|-0.5681414|-0.30037352|-0.41758296|0.07977501|-1.1645585|0.19345894|-0.11388606|0.34988347|-0.4349662|0.012295544|0.8054229|-0.33770072|-0.31914163|-0.44103214|-1.2768112|-0.3848127|0.5416279|0.43000096|-0.2935224|0.46983|0.30567282|-0.25859287|-0.3763461|-0.06019474|0.16626486|0.7042989|-0.17691651|-0.08927359|-0.23709776|-0.4380478|-0.015209973|0.74332976|-0.048944473|-0.1259367|0.57677066|0.2240615|0.1374766|-0.30227953|-0.39717185|-0.3187821|-0.43646538|-0.23618364|-0.02902393|-0.048307747|-0.43029442|0.40536284|0.6060033|-0.04788281|0.5739023|-0.2886839|-0.29956764|0.5232196|0.3344409|-0.3629263|-0.058967624|-0.5329176|-0.68292284|0.6050889|0.71339554|0.1561987|0.10761878|-0.5141299|0.48639482|0.84155166|0.24580583|0.28998688|0.4895987|0.3164789|0.075809926|-0.28062475|-0.12039009|0.17196758|-0.3499518|-0.035215586|1.0200622|-0.18163349|0.3407239|0.27817222|-0.46294957|-0.13397944|-0.1803383|0.3597757|0.035400957|-0.014101297|-0.1548172|-0.4049024
490;-0.7254605|0.6769557|-0.06358724|-0.025651738|-0.20012313|-0.6558409|-0.17617851|-0.081494644|-0.21624877|0.24475157|-0.09899363|0.46604854|-0.7045405|0.40863082|-0.15365387|-0.18545938|0.14623322|0.35423145|-0.58695906|0.20461884|-0.2930103|0.6421809|-0.19110756|-0.4994893|0.24545251|0.6655916|-0.55148506|0.5777937|-0.64395005|-1.1393936|0.9164599|0.18893656|-0.028793827|0.90465415|0.102965415|0.11745539|-0.32569295|0.11693041|0.5940745|0.44287047|0.07459183|0.28643283|-0.14311124|-0.1695288|0.61314726|0.85547006|-0.011650801|0.17570615|0.78477395|0.27170458|0.30794317|-0.1887702|-0.011830986|0.44662428|-0.34550616|0.09870774|-0.5492132|0.2404315|-0.67077804|0.3309495|-0.3902759|-0.1086324|0.20202146|-0.08459516|-0.93934786|-0.09098014|-0.16065809|0.24406941|0.35130104|-0.26982942|-0.513085|0.42123306|0.48390722|0.17503606|0.46247837|-0.5040245|-0.14358725|0.62434924|0.62646097|0.6531966|0.47302958|0.42117476|-0.4252079|0.11328156|-0.63457894|0.73720646|-0.17099643|0.64579093|0.5391472|-0.94688505|0.13992688|-0.062349945|0.017582148|0.030965924|-0.521749|0.7439904|-0.25029746|0.19859327|-0.015628517|0.113740176
491;-0.6870751|0.76125705|-0.0036755204|0.471205|-0.6121382|-0.5208517|-0.1342051|0.278947|-0.47014725|-0.025380254|0.3676229|-0.4284453|-0.560949|0.537204|-0.29555118|-0.35069865|0.0146549605|0.047997855|-0.086152315|0.1957655|-0.31860864|0.6215753|-0.17420167|0.38284427|0.13800447|0.1506433|-0.2289769|0.41132873|0.020294487|-1.2832971|0.52499074|0.35571462|0.25201625|0.3568253|0.47263223|-0.6979847|0.2330862|-0.17262326|0.31494173|0.83670187|0.06467728|-0.026917323|0.16845432|-0.54707265|0.566635|0.30466947|0.6513255|0.08835631|0.9358762|0.38287178|0.3914651|-0.724175|-0.09586242|0.38235706|-0.311404|-0.37691954|-0.21272375|-0.0007903874|-0.13008401|0.5640516|-0.46222144|0.40256387|0.2234096|-0.18398757|0.0025804937|0.50786364|0.14617673|-0.12041578|-0.7442016|-0.17912132|0.09089252|0.989228|0.22224754|0.50083566|0.41039804|-0.51656663|0.19398123|0.89457965|0.2225846|-0.05734226|0.47196564|0.40558565|-0.5643997|0.21753883|-0.529598|0.66835153|-0.41946012|0.41601145|0.7179434|-0.62710905|0.45966804|0.028313681|0.14266178|0.39759243|-0.007952452|0.6286675|0.19423024|0.39594597|-0.0882211|-0.41794384
492;-0.27041855|0.19037686|-0.39822125|0.26120755|0.04166919|-0.54146487|-0.22585145|-0.11643955|-0.29506958|0.64898455|1.113428|-0.31652984|-1.0311477|0.5202302|-0.78723896|-0.18492112|-0.17970444|-0.06446161|-0.64822024|0.6861484|0.06413105|0.38236305|-0.7980859|-0.19654049|0.25475574|0.37181705|-0.049373403|-0.49393272|-0.5482773|-0.6323318|0.54966915|1.0252545|0.03965746|0.7498673|-0.34625262|-0.02067712|-0.051595077|0.007781837|-0.2449502|0.6052333|-0.45432496|0.82534885|-0.22886819|-0.4611071|0.7490542|0.455321|0.2700721|-0.2327419|1.1184092|0.3568846|0.32728726|0.20602563|-0.28114775|0.12100694|-0.24677792|-0.028538037|-0.38132483|-0.109455615|-0.13600418|0.32562244|-0.8615578|0.015426561|0.43646586|-0.6067461|-0.17471237|0.516427|0.12424142|-0.2466373|-0.026406016|-0.12529807|0.11960071|0.17759158|0.5678699|0.61446965|-0.2156538|-0.14138392|0.08264379|0.7859179|0.31549972|0.71322036|0.23821965|0.50679165|0.31459665|0.47356024|0.014234513|0.5853194|-0.03479986|0.4335454|0.85123384|-0.21709135|0.49286878|-0.29354215|-0.2621069|0.20583227|-0.038920164|0.55743694|0.35032964|0.08092718|-0.6307154|-0.74849963
493;-0.45265105|0.8477464|0.13886014|-0.20351379|-0.04675004|-0.45231777|-0.41266465|0.17627797|0.031836122|-0.41616863|0.90480685|-0.06084103|-0.3012572|0.924083|-0.7894217|-0.23756836|-0.12047067|0.2844236|-0.910251|0.30169684|-0.3727983|0.74430454|-0.15249898|0.18324746|-0.02394557|0.4093094|-0.26980978|-0.001442479|-0.96109927|-0.40197092|0.48151818|0.17518422|0.19865298|0.3962509|0.38716435|-0.29327253|-0.12030538|-0.16847429|0.29024887|0.83805037|-0.20853637|-0.111781105|-0.078389645|0.14297184|0.087206766|1.0251|-0.020869166|0.076739825|1.06679|0.8873254|0.5094209|-0.44008794|-0.25840682|0.23792574|-0.3896846|-0.3655346|-0.39041853|0.34337458|-0.25637046|0.29157403|-0.22929706|0.33154514|0.29759833|-0.93034166|-0.7898834|0.28857836|0.18323055|0.09390585|-0.23365974|0.25295067|-0.39089513|1.0203177|0.28745666|0.35683715|0.7480314|-0.7798145|0.24892047|1.0500977|0.3342837|0.62314165|0.2276337|0.70506394|-0.1983476|0.021560237|-0.4040885|0.32468504|-0.00068582594|0.3547079|0.6971068|-0.30477214|0.4595724|0.2560536|-0.4417192|0.05159518|-0.20492242|0.32051784|0.47809476|-0.012153331|-0.42504233|-0.7654345
494;-0.3165499|-0.4917862|-0.24766472|0.6066182|-0.48895323|-0.3958292|-0.5520644|-0.0962085|-0.37391216|0.48442823|0.38219374|0.15521969|-0.5068298|0.06507939|-0.4007688|-0.2984835|0.2150928|-0.24665043|-0.5754099|0.060310066|-0.30954397|0.07025823|-0.36894247|-0.23941976|0.7323836|0.07544428|-0.5846992|-0.4203682|-0.25798738|-0.43654072|0.68436426|0.30966705|0.27490157|0.37600136|0.7567636|-0.058771193|-0.41299382|-0.08386429|0.24186748|0.37013966|-0.27980986|0.14355308|-0.22735816|0.2913747|0.5781878|0.47030407|-0.2045793|0.35020998|0.17307985|0.03486529|0.6684744|0.069920465|-0.49854243|-0.26775348|-0.36805212|0.4732167|-0.29419324|0.9360585|-0.15968177|0.653461|-0.1489661|-0.28035015|0.8400172|0.27868682|-0.53148025|-0.17144382|-0.11848283|-0.4530847|0.09100815|0.0413187|-0.4819014|0.51125014|0.5100819|0.21955465|0.5094625|-0.5544414|0.580461|0.72704434|0.94841254|0.5001879|0.3945953|0.1747531|-0.29936412|-0.18051952|-0.9247968|0.464594|0.044113502|0.49006665|0.13688391|-0.63424236|0.0627957|0.31348687|-0.24625492|0.3009289|-0.22640708|-0.0626837|-0.12519605|0.52643704|-0.13341802|0.075472504
495;-0.41785878|0.06968117|-0.46450254|0.3236429|-0.0809032|-1.0432718|0.15243796|-0.64154464|-0.36283708|0.033559702|0.31857127|-0.26036867|-0.22169389|0.4516824|-0.48604125|-0.78016895|0.24862917|-0.4441741|-0.38805333|0.32823873|-0.5707341|0.06827158|-1.1097908|0.039717704|0.3758401|0.32456186|0.21012866|-0.18492593|0.08676866|0.08229828|0.17194897|0.81370664|-0.15814546|0.24435782|-0.45310533|-0.8550018|0.17876703|-0.062184587|-0.069223404|0.16313234|-0.44512212|0.6038701|-0.37746|-0.41056067|0.58402455|-0.07775825|0.6073638|-0.12096465|1.1363736|-0.6289076|0.6570553|-0.37022278|-0.49675667|-0.16331309|0.16838828|0.5117741|-0.049072742|0.05681768|0.33306938|0.615888|0.24609537|-0.2795642|0.62595963|0.31453925|-0.1230309|0.6551676|-0.3804361|-0.35987917|0.19880328|-0.23962505|-0.08931044|0.14740631|0.10360803|0.63473916|0.24047966|-0.70914054|0.62501717|1.1162229|0.80965704|0.34784317|0.14144802|0.96189356|0.020042479|0.24410859|0.072785884|0.16815975|-0.26900324|-0.12121633|0.53489184|-0.42374796|-0.16400841|0.064389154|-0.15630774|0.8427843|-0.28487742|0.3028923|0.055345893|-0.31977913|-0.04131505|-0.23219533
496;-0.63878155|0.37014768|-0.08080719|-0.24793272|-0.08157647|-1.1174287|-0.90263987|0.23064655|-0.05070664|0.40978605|0.517885|0.2013391|0.1252391|0.13362385|-0.17557168|-0.46582168|-0.16087365|-0.0007258542|-0.45482248|0.31356046|-0.2778113|0.63979864|-0.2496881|-0.43340844|0.39088628|-0.05548431|-0.22540425|0.5260832|-0.68049467|-0.6582788|-0.030289322|0.21658207|0.26718494|0.2119748|0.6457799|-0.7745154|-0.31397247|0.10470943|0.4209741|0.76964194|0.20127977|0.6676356|-0.42789298|-0.40909296|0.5326918|0.30452585|0.1005549|-0.041600823|0.7838059|-0.016073972|1.0314217|0.1235317|-0.7837659|-0.36206096|-0.44911915|0.19052288|-0.11700649|-0.036789745|-0.12685682|0.23464045|-0.25798604|0.14037164|-0.060175568|-0.729057|-0.19153035|0.11926414|0.63875276|-0.2193154|-0.016017172|0.069117725|-0.7985332|0.8465761|0.51722443|0.5042609|0.59934324|-0.36376265|0.0610532|0.7379517|0.37084064|0.8018738|0.81723374|0.3247471|-0.33935723|-0.1770834|-0.3746252|0.5337756|-0.41504377|0.4035296|0.6019048|-0.1604045|0.24985307|-0.0045209527|-0.0022782981|0.38568425|-0.10564977|0.060990155|-0.11723488|-0.5946016|-0.92747426|-0.74487627
497;-0.41379756|0.768725|0.008008052|0.01852651|0.08050704|-1.019136|-1.0733521|0.17456707|-0.6358883|-0.41092074|0.28533113|-0.5723747|-0.8092414|1.1761491|-0.10448392|0.090696916|0.13628125|0.15789676|-0.6950564|0.627945|-0.4642354|0.936267|-0.47636274|-0.08411612|0.50789493|0.47757578|-0.5123949|-0.04823856|-0.95043015|-0.13450775|-0.061827093|0.6366997|0.25485954|0.9884066|-0.20579468|-0.6719108|0.056633964|0.3971622|0.13472034|0.47557884|-0.31993696|0.46123528|-0.56404686|-0.36460274|0.8966963|0.5680402|0.29485738|0.10140032|1.085593|0.089315414|1.1685776|-0.55912465|-0.05115503|0.33915818|-0.17014873|0.080218054|0.4067446|0.21920834|-0.041142046|0.12328939|-0.010091528|0.50983495|0.25466546|-0.4881786|-0.2978318|0.7108458|0.14380473|-0.31588292|0.2472983|-0.14657465|-0.5332272|0.91235816|0.5721421|0.36009017|0.7560212|-0.27825257|0.8038208|1.2781175|0.8719449|1.0322138|0.36360636|0.8594213|0.19916958|0.15756771|0.06259906|0.28632244|-0.6492169|0.21450141|0.44215995|-0.6535537|0.15790969|0.19330603|0.024312884|0.38201708|0.16558316|0.72382313|-0.23135494|0.0051807314|-0.42415643|-0.6770472
498;-0.5862905|0.20390074|-0.11504352|0.16038413|-0.31384137|-0.35736093|-0.43481436|0.10593125|0.112850666|0.22800845|0.70805144|0.12138812|-0.2317545|0.4645569|-0.49425092|-0.012045741|-0.13497156|-0.23587462|-0.57948875|0.06710568|-0.7542157|0.49248192|0.12609097|-0.31658727|-0.03760469|-0.17265119|0.11498287|0.07166882|-0.4703268|-0.48578158|0.56041217|0.31240004|0.3973954|0.6300198|0.74944717|-0.59473246|-0.2130923|-0.24208315|0.9700384|0.38766307|-0.0030090213|0.20504212|-0.39453924|0.2222349|0.010147065|0.4763583|0.39075166|0.3322672|0.73828095|-0.040115386|1.1097406|0.13509753|-0.3126151|-0.21929337|-0.19848987|-0.032046787|-0.3913985|0.64496034|-0.76364034|0.011213139|-0.39755034|0.21369572|0.7677326|-0.9022816|-0.25375503|0.1670931|0.5045825|-0.12785432|0.3089345|-0.080121584|-0.2563663|0.38653272|0.31689733|0.56050164|0.7337105|-0.63075095|-0.07146634|0.6735895|0.66027874|-0.04091993|0.4727848|0.45141655|-0.31023803|0.63797724|-0.3090419|0.7054946|-0.587489|0.498721|0.89940786|-0.4033735|-0.31953213|-0.18943636|-0.35858873|0.54466385|-0.10675387|-0.01287812|0.09724264|0.5759073|-0.6467027|-0.64147604
